decision,time,botID,podNull,podID,inUsedPodsValues,inBotToPodKey,currentTaskType,destWaypointNull,isRa,podJustRegisteredCount
2,23.0666666666666,14,True,-1,False,False,RestTask,True,True,-1
2,23.0666666666666,7,True,-1,False,False,RestTask,True,True,-1
33,311.06666666667,8,True,-1,False,False,RestTask,True,True,-1
33,311.06666666667,10,True,-1,False,False,RestTask,True,True,-1
33,311.06666666667,3,True,-1,False,False,RestTask,True,True,-1
33,311.06666666667,0,True,-1,False,False,RestTask,True,True,-1
33,311.06666666667,5,True,-1,False,False,RestTask,True,True,-1
33,311.06666666667,7,True,-1,False,False,RestTask,True,True,-1
34,322.577777777775,8,True,-1,False,False,RestTask,True,True,-1
34,322.577777777775,10,True,-1,False,False,RestTask,True,True,-1
34,322.577777777775,3,True,-1,False,False,RestTask,True,True,-1
34,322.577777777775,0,True,-1,False,False,RestTask,True,True,-1
34,322.577777777775,5,True,-1,False,False,RestTask,True,True,-1
34,322.577777777775,7,True,-1,False,False,RestTask,True,True,-1
35,331.822222222215,8,True,-1,False,False,RestTask,True,True,-1
35,331.822222222215,10,True,-1,False,False,RestTask,True,True,-1
35,331.822222222215,3,True,-1,False,False,RestTask,True,True,-1
35,331.822222222215,0,True,-1,False,False,RestTask,True,True,-1
35,331.822222222215,5,True,-1,False,False,RestTask,True,True,-1
35,331.822222222215,7,True,-1,False,False,RestTask,True,True,-1
36,334.088888888881,8,True,-1,False,False,RestTask,True,True,-1
36,334.088888888881,10,True,-1,False,False,RestTask,True,True,-1
36,334.088888888881,3,True,-1,False,False,RestTask,True,True,-1
36,334.088888888881,0,True,-1,False,False,RestTask,True,True,-1
36,334.088888888881,5,True,-1,False,False,RestTask,True,True,-1
36,334.088888888881,7,True,-1,False,False,RestTask,True,True,-1
37,341.866666666655,8,True,-1,False,False,RestTask,True,True,-1
37,341.866666666655,10,True,-1,False,False,RestTask,True,True,-1
37,341.866666666655,3,True,-1,False,False,RestTask,True,True,-1
37,341.866666666655,0,True,-1,False,False,RestTask,True,True,-1
37,341.866666666655,5,True,-1,False,False,RestTask,True,True,-1
37,341.866666666655,7,True,-1,False,False,RestTask,True,True,-1
38,345.644444444431,8,True,-1,False,False,RestTask,True,True,-1
38,345.644444444431,10,True,-1,False,False,RestTask,True,True,-1
38,345.644444444431,3,True,-1,False,False,RestTask,True,True,-1
38,345.644444444431,0,True,-1,False,False,RestTask,True,True,-1
38,345.644444444431,5,True,-1,False,False,RestTask,True,True,-1
38,345.644444444431,7,True,-1,False,False,RestTask,True,True,-1
39,351.911111111095,8,True,-1,False,False,RestTask,True,True,-1
39,351.911111111095,10,True,-1,False,False,RestTask,True,True,-1
39,351.911111111095,3,True,-1,False,False,RestTask,True,True,-1
39,351.911111111095,0,True,-1,False,False,RestTask,True,True,-1
39,351.911111111095,5,True,-1,False,False,RestTask,True,True,-1
39,351.911111111095,7,True,-1,False,False,RestTask,True,True,-1
40,357.155555555536,8,True,-1,False,False,RestTask,True,True,-1
40,357.155555555536,10,True,-1,False,False,RestTask,True,True,-1
40,357.155555555536,3,True,-1,False,False,RestTask,True,True,-1
40,357.155555555536,0,True,-1,False,False,RestTask,True,True,-1
40,357.155555555536,5,True,-1,False,False,RestTask,True,True,-1
40,357.155555555536,7,True,-1,False,False,RestTask,True,True,-1
41,368.666666666642,8,True,-1,False,False,RestTask,True,True,-1
41,368.666666666642,10,True,-1,False,False,RestTask,True,True,-1
41,368.666666666642,3,True,-1,False,False,RestTask,True,True,-1
41,368.666666666642,0,True,-1,False,False,RestTask,True,True,-1
41,368.666666666642,5,True,-1,False,False,RestTask,True,True,-1
41,368.666666666642,7,True,-1,False,False,RestTask,True,True,-1
42,380.177777777748,8,True,-1,False,False,RestTask,True,True,-1
42,380.177777777748,10,True,-1,False,False,RestTask,True,True,-1
42,380.177777777748,3,True,-1,False,False,RestTask,True,True,-1
42,380.177777777748,0,True,-1,False,False,RestTask,True,True,-1
42,380.177777777748,5,True,-1,False,False,RestTask,True,True,-1
42,380.177777777748,7,True,-1,False,False,RestTask,True,True,-1
43,391.688888888853,8,True,-1,False,False,RestTask,True,True,-1
43,391.688888888853,10,True,-1,False,False,RestTask,True,True,-1
43,391.688888888853,3,True,-1,False,False,RestTask,True,True,-1
43,391.688888888853,0,True,-1,False,False,RestTask,True,True,-1
43,391.688888888853,5,True,-1,False,False,RestTask,True,True,-1
43,391.688888888853,7,True,-1,False,False,RestTask,True,True,-1
44,403.244444444403,8,True,-1,False,False,RestTask,True,True,-1
44,403.244444444403,10,True,-1,False,False,RestTask,True,True,-1
44,403.244444444403,3,True,-1,False,False,RestTask,True,True,-1
44,403.244444444403,0,True,-1,False,False,RestTask,True,True,-1
44,403.244444444403,5,True,-1,False,False,RestTask,True,True,-1
44,403.244444444403,7,True,-1,False,False,RestTask,True,True,-1
45,414.755555555509,8,True,-1,False,False,RestTask,True,True,-1
45,414.755555555509,10,True,-1,False,False,RestTask,True,True,-1
45,414.755555555509,3,True,-1,False,False,RestTask,True,True,-1
45,414.755555555509,0,True,-1,False,False,RestTask,True,True,-1
45,414.755555555509,5,True,-1,False,False,RestTask,True,True,-1
45,414.755555555509,7,True,-1,False,False,RestTask,True,True,-1
46,426.266666666614,8,True,-1,False,False,RestTask,True,True,-1
46,426.266666666614,10,True,-1,False,False,RestTask,True,True,-1
46,426.266666666614,3,True,-1,False,False,RestTask,True,True,-1
46,426.266666666614,0,True,-1,False,False,RestTask,True,True,-1
46,426.266666666614,5,True,-1,False,False,RestTask,True,True,-1
46,426.266666666614,7,True,-1,False,False,RestTask,True,True,-1
47,437.77777777772,8,True,-1,False,False,RestTask,True,True,-1
47,437.77777777772,10,True,-1,False,False,RestTask,True,True,-1
47,437.77777777772,3,True,-1,False,False,RestTask,True,True,-1
47,437.77777777772,0,True,-1,False,False,RestTask,True,True,-1
47,437.77777777772,5,True,-1,False,False,RestTask,True,True,-1
47,437.77777777772,7,True,-1,False,False,RestTask,True,True,-1
48,449.288888888825,8,True,-1,False,False,RestTask,True,True,-1
48,449.288888888825,10,True,-1,False,False,RestTask,True,True,-1
48,449.288888888825,3,True,-1,False,False,RestTask,True,True,-1
48,449.288888888825,0,True,-1,False,False,RestTask,True,True,-1
48,449.288888888825,5,True,-1,False,False,RestTask,True,True,-1
48,449.288888888825,7,True,-1,False,False,RestTask,True,True,-1
49,460.844444444375,8,True,-1,False,False,RestTask,True,True,-1
49,460.844444444375,10,True,-1,False,False,RestTask,True,True,-1
49,460.844444444375,3,True,-1,False,False,RestTask,True,True,-1
49,460.844444444375,0,True,-1,False,False,RestTask,True,True,-1
49,460.844444444375,5,True,-1,False,False,RestTask,True,True,-1
49,460.844444444375,7,True,-1,False,False,RestTask,True,True,-1
50,472.355555555481,8,True,-1,False,False,RestTask,True,True,-1
50,472.355555555481,10,True,-1,False,False,RestTask,True,True,-1
50,472.355555555481,3,True,-1,False,False,RestTask,True,True,-1
50,472.355555555481,0,True,-1,False,False,RestTask,True,True,-1
50,472.355555555481,5,True,-1,False,False,RestTask,True,True,-1
50,472.355555555481,7,True,-1,False,False,RestTask,True,True,-1
51,483.866666666586,8,True,-1,False,False,RestTask,True,True,-1
51,483.866666666586,10,True,-1,False,False,RestTask,True,True,-1
51,483.866666666586,3,True,-1,False,False,RestTask,True,True,-1
51,483.866666666586,0,True,-1,False,False,RestTask,True,True,-1
51,483.866666666586,5,True,-1,False,False,RestTask,True,True,-1
51,483.866666666586,7,True,-1,False,False,RestTask,True,True,-1
52,495.377777777692,8,True,-1,False,False,RestTask,True,True,-1
52,495.377777777692,10,True,-1,False,False,RestTask,True,True,-1
52,495.377777777692,3,True,-1,False,False,RestTask,True,True,-1
52,495.377777777692,0,True,-1,False,False,RestTask,True,True,-1
52,495.377777777692,5,True,-1,False,False,RestTask,True,True,-1
52,495.377777777692,7,True,-1,False,False,RestTask,True,True,-1
53,506.888888888797,8,True,-1,False,False,RestTask,True,True,-1
53,506.888888888797,10,True,-1,False,False,RestTask,True,True,-1
53,506.888888888797,3,True,-1,False,False,RestTask,True,True,-1
53,506.888888888797,0,True,-1,False,False,RestTask,True,True,-1
53,506.888888888797,5,True,-1,False,False,RestTask,True,True,-1
53,506.888888888797,7,True,-1,False,False,RestTask,True,True,-1
54,518.444444444356,8,True,-1,False,False,RestTask,True,True,-1
54,518.444444444356,10,True,-1,False,False,RestTask,True,True,-1
54,518.444444444356,3,True,-1,False,False,RestTask,True,True,-1
54,518.444444444356,0,True,-1,False,False,RestTask,True,True,-1
54,518.444444444356,5,True,-1,False,False,RestTask,True,True,-1
54,518.444444444356,7,True,-1,False,False,RestTask,True,True,-1
55,529.955555555476,8,True,-1,False,False,RestTask,True,True,-1
55,529.955555555476,10,True,-1,False,False,RestTask,True,True,-1
55,529.955555555476,3,True,-1,False,False,RestTask,True,True,-1
55,529.955555555476,0,True,-1,False,False,RestTask,True,True,-1
55,529.955555555476,5,True,-1,False,False,RestTask,True,True,-1
55,529.955555555476,7,True,-1,False,False,RestTask,True,True,-1
56,541.466666666596,8,True,-1,False,False,RestTask,True,True,-1
56,541.466666666596,10,True,-1,False,False,RestTask,True,True,-1
56,541.466666666596,3,True,-1,False,False,RestTask,True,True,-1
56,541.466666666596,0,True,-1,False,False,RestTask,True,True,-1
56,541.466666666596,5,True,-1,False,False,RestTask,True,True,-1
56,541.466666666596,7,True,-1,False,False,RestTask,True,True,-1
57,552.977777777716,8,True,-1,False,False,RestTask,True,True,-1
57,552.977777777716,10,True,-1,False,False,RestTask,True,True,-1
57,552.977777777716,3,True,-1,False,False,RestTask,True,True,-1
57,552.977777777716,0,True,-1,False,False,RestTask,True,True,-1
57,552.977777777716,5,True,-1,False,False,RestTask,True,True,-1
57,552.977777777716,7,True,-1,False,False,RestTask,True,True,-1
58,556.888888888831,8,True,-1,False,False,RestTask,True,True,-1
58,556.888888888831,10,True,-1,False,False,RestTask,True,True,-1
58,556.888888888831,3,True,-1,False,False,RestTask,True,True,-1
58,556.888888888831,0,True,-1,False,False,RestTask,True,True,-1
58,556.888888888831,5,True,-1,False,False,RestTask,True,True,-1
58,556.888888888831,7,True,-1,False,False,RestTask,True,True,-1
59,564.488888888837,8,True,-1,False,False,RestTask,True,True,-1
59,564.488888888837,10,True,-1,False,False,RestTask,True,True,-1
59,564.488888888837,3,True,-1,False,False,RestTask,True,True,-1
59,564.488888888837,0,True,-1,False,False,RestTask,True,True,-1
59,564.488888888837,5,True,-1,False,False,RestTask,True,True,-1
59,564.488888888837,7,True,-1,False,False,RestTask,True,True,-1
60,571.06666666662,8,True,-1,False,False,RestTask,True,True,-1
60,571.06666666662,10,True,-1,False,False,RestTask,True,True,-1
60,571.06666666662,3,True,-1,False,False,RestTask,True,True,-1
60,571.06666666662,0,True,-1,False,False,RestTask,True,True,-1
60,571.06666666662,5,True,-1,False,False,RestTask,True,True,-1
60,571.06666666662,7,True,-1,False,False,RestTask,True,True,-1
61,576.044444444402,8,True,-1,False,False,RestTask,True,True,-1
61,576.044444444402,10,True,-1,False,False,RestTask,True,True,-1
61,576.044444444402,3,True,-1,False,False,RestTask,True,True,-1
61,576.044444444402,0,True,-1,False,False,RestTask,True,True,-1
61,576.044444444402,5,True,-1,False,False,RestTask,True,True,-1
61,576.044444444402,7,True,-1,False,False,RestTask,True,True,-1
62,587.555555555522,8,True,-1,False,False,RestTask,True,True,-1
62,587.555555555522,10,True,-1,False,False,RestTask,True,True,-1
62,587.555555555522,3,True,-1,False,False,RestTask,True,True,-1
62,587.555555555522,0,True,-1,False,False,RestTask,True,True,-1
62,587.555555555522,5,True,-1,False,False,RestTask,True,True,-1
62,587.555555555522,7,True,-1,False,False,RestTask,True,True,-1
63,599.066666666642,8,True,-1,False,False,RestTask,True,True,-1
63,599.066666666642,10,True,-1,False,False,RestTask,True,True,-1
63,599.066666666642,3,True,-1,False,False,RestTask,True,True,-1
63,599.066666666642,0,True,-1,False,False,RestTask,True,True,-1
63,599.066666666642,5,True,-1,False,False,RestTask,True,True,-1
63,599.066666666642,7,True,-1,False,False,RestTask,True,True,-1
64,610.577777777762,8,True,-1,False,False,RestTask,True,True,-1
64,610.577777777762,10,True,-1,False,False,RestTask,True,True,-1
64,610.577777777762,3,True,-1,False,False,RestTask,True,True,-1
64,610.577777777762,0,True,-1,False,False,RestTask,True,True,-1
64,610.577777777762,5,True,-1,False,False,RestTask,True,True,-1
64,610.577777777762,7,True,-1,False,False,RestTask,True,True,-1
65,622.088888888883,8,True,-1,False,False,RestTask,True,True,-1
65,622.088888888883,10,True,-1,False,False,RestTask,True,True,-1
65,622.088888888883,3,True,-1,False,False,RestTask,True,True,-1
65,622.088888888883,0,True,-1,False,False,RestTask,True,True,-1
65,622.088888888883,5,True,-1,False,False,RestTask,True,True,-1
65,622.088888888883,7,True,-1,False,False,RestTask,True,True,-1
66,633.600000000003,8,True,-1,False,False,RestTask,True,True,-1
66,633.600000000003,10,True,-1,False,False,RestTask,True,True,-1
66,633.600000000003,3,True,-1,False,False,RestTask,True,True,-1
66,633.600000000003,0,True,-1,False,False,RestTask,True,True,-1
66,633.600000000003,5,True,-1,False,False,RestTask,True,True,-1
66,633.600000000003,7,True,-1,False,False,RestTask,True,True,-1
67,645.155555555568,8,True,-1,False,False,RestTask,True,True,-1
67,645.155555555568,10,True,-1,False,False,RestTask,True,True,-1
67,645.155555555568,3,True,-1,False,False,RestTask,True,True,-1
67,645.155555555568,0,True,-1,False,False,RestTask,True,True,-1
67,645.155555555568,5,True,-1,False,False,RestTask,True,True,-1
67,645.155555555568,7,True,-1,False,False,RestTask,True,True,-1
68,656.666666666688,8,True,-1,False,False,RestTask,True,True,-1
68,656.666666666688,10,True,-1,False,False,RestTask,True,True,-1
68,656.666666666688,3,True,-1,False,False,RestTask,True,True,-1
68,656.666666666688,0,True,-1,False,False,RestTask,True,True,-1
68,656.666666666688,5,True,-1,False,False,RestTask,True,True,-1
68,656.666666666688,7,True,-1,False,False,RestTask,True,True,-1
69,668.177777777808,8,True,-1,False,False,RestTask,True,True,-1
69,668.177777777808,10,True,-1,False,False,RestTask,True,True,-1
69,668.177777777808,3,True,-1,False,False,RestTask,True,True,-1
69,668.177777777808,0,True,-1,False,False,RestTask,True,True,-1
69,668.177777777808,5,True,-1,False,False,RestTask,True,True,-1
69,668.177777777808,7,True,-1,False,False,RestTask,True,True,-1
70,679.688888888928,8,True,-1,False,False,RestTask,True,True,-1
70,679.688888888928,10,True,-1,False,False,RestTask,True,True,-1
70,679.688888888928,3,True,-1,False,False,RestTask,True,True,-1
70,679.688888888928,0,True,-1,False,False,RestTask,True,True,-1
70,679.688888888928,5,True,-1,False,False,RestTask,True,True,-1
70,679.688888888928,7,True,-1,False,False,RestTask,True,True,-1
71,691.200000000049,8,True,-1,False,False,RestTask,True,True,-1
71,691.200000000049,10,True,-1,False,False,RestTask,True,True,-1
71,691.200000000049,3,True,-1,False,False,RestTask,True,True,-1
71,691.200000000049,0,True,-1,False,False,RestTask,True,True,-1
71,691.200000000049,5,True,-1,False,False,RestTask,True,True,-1
71,691.200000000049,7,True,-1,False,False,RestTask,True,True,-1
72,702.755555555613,8,True,-1,False,False,RestTask,True,True,-1
72,702.755555555613,10,True,-1,False,False,RestTask,True,True,-1
72,702.755555555613,3,True,-1,False,False,RestTask,True,True,-1
72,702.755555555613,0,True,-1,False,False,RestTask,True,True,-1
72,702.755555555613,5,True,-1,False,False,RestTask,True,True,-1
72,702.755555555613,7,True,-1,False,False,RestTask,True,True,-1
73,710.400000000064,8,True,-1,False,False,RestTask,True,True,-1
73,710.400000000064,10,True,-1,False,False,RestTask,True,True,-1
73,710.400000000064,3,True,-1,False,False,RestTask,True,True,-1
73,710.400000000064,0,True,-1,False,False,RestTask,True,True,-1
73,710.400000000064,5,True,-1,False,False,RestTask,True,True,-1
73,710.400000000064,7,True,-1,False,False,RestTask,True,True,-1
74,714.266666666734,8,True,-1,False,False,RestTask,True,True,-1
74,714.266666666734,10,True,-1,False,False,RestTask,True,True,-1
74,714.266666666734,3,True,-1,False,False,RestTask,True,True,-1
74,714.266666666734,0,True,-1,False,False,RestTask,True,True,-1
74,714.266666666734,5,True,-1,False,False,RestTask,True,True,-1
74,714.266666666734,7,True,-1,False,False,RestTask,True,True,-1
75,725.777777777854,8,True,-1,False,False,RestTask,True,True,-1
75,725.777777777854,10,True,-1,False,False,RestTask,True,True,-1
75,725.777777777854,3,True,-1,False,False,RestTask,True,True,-1
75,725.777777777854,0,True,-1,False,False,RestTask,True,True,-1
75,725.777777777854,5,True,-1,False,False,RestTask,True,True,-1
75,725.777777777854,7,True,-1,False,False,RestTask,True,True,-1
76,737.288888888974,8,True,-1,False,False,RestTask,True,True,-1
76,737.288888888974,10,True,-1,False,False,RestTask,True,True,-1
76,737.288888888974,3,True,-1,False,False,RestTask,True,True,-1
76,737.288888888974,0,True,-1,False,False,RestTask,True,True,-1
76,737.288888888974,5,True,-1,False,False,RestTask,True,True,-1
76,737.288888888974,7,True,-1,False,False,RestTask,True,True,-1
77,748.800000000095,8,True,-1,False,False,RestTask,True,True,-1
77,748.800000000095,10,True,-1,False,False,RestTask,True,True,-1
77,748.800000000095,3,True,-1,False,False,RestTask,True,True,-1
77,748.800000000095,0,True,-1,False,False,RestTask,True,True,-1
77,748.800000000095,5,True,-1,False,False,RestTask,True,True,-1
77,748.800000000095,7,True,-1,False,False,RestTask,True,True,-1
78,760.355555555659,8,True,-1,False,False,RestTask,True,True,-1
78,760.355555555659,10,True,-1,False,False,RestTask,True,True,-1
78,760.355555555659,3,True,-1,False,False,RestTask,True,True,-1
78,760.355555555659,0,True,-1,False,False,RestTask,True,True,-1
78,760.355555555659,5,True,-1,False,False,RestTask,True,True,-1
78,760.355555555659,7,True,-1,False,False,RestTask,True,True,-1
79,771.86666666678,8,True,-1,False,False,RestTask,True,True,-1
79,771.86666666678,10,True,-1,False,False,RestTask,True,True,-1
79,771.86666666678,3,True,-1,False,False,RestTask,True,True,-1
79,771.86666666678,0,True,-1,False,False,RestTask,True,True,-1
79,771.86666666678,5,True,-1,False,False,RestTask,True,True,-1
79,771.86666666678,7,True,-1,False,False,RestTask,True,True,-1
80,783.3777777779,8,True,-1,False,False,RestTask,True,True,-1
80,783.3777777779,10,True,-1,False,False,RestTask,True,True,-1
80,783.3777777779,3,True,-1,False,False,RestTask,True,True,-1
80,783.3777777779,0,True,-1,False,False,RestTask,True,True,-1
80,783.3777777779,5,True,-1,False,False,RestTask,True,True,-1
80,783.3777777779,7,True,-1,False,False,RestTask,True,True,-1
81,794.88888888902,8,True,-1,False,False,RestTask,True,True,-1
81,794.88888888902,10,True,-1,False,False,RestTask,True,True,-1
81,794.88888888902,3,True,-1,False,False,RestTask,True,True,-1
81,794.88888888902,0,True,-1,False,False,RestTask,True,True,-1
81,794.88888888902,5,True,-1,False,False,RestTask,True,True,-1
81,794.88888888902,7,True,-1,False,False,RestTask,True,True,-1
82,806.40000000014,8,True,-1,False,False,RestTask,True,True,-1
82,806.40000000014,10,True,-1,False,False,RestTask,True,True,-1
82,806.40000000014,3,True,-1,False,False,RestTask,True,True,-1
82,806.40000000014,0,True,-1,False,False,RestTask,True,True,-1
82,806.40000000014,5,True,-1,False,False,RestTask,True,True,-1
82,806.40000000014,7,True,-1,False,False,RestTask,True,True,-1
83,817.955555555705,8,True,-1,False,False,RestTask,True,True,-1
83,817.955555555705,10,True,-1,False,False,RestTask,True,True,-1
83,817.955555555705,3,True,-1,False,False,RestTask,True,True,-1
83,817.955555555705,0,True,-1,False,False,RestTask,True,True,-1
83,817.955555555705,5,True,-1,False,False,RestTask,True,True,-1
83,817.955555555705,7,True,-1,False,False,RestTask,True,True,-1
84,829.466666666825,8,True,-1,False,False,RestTask,True,True,-1
84,829.466666666825,10,True,-1,False,False,RestTask,True,True,-1
84,829.466666666825,3,True,-1,False,False,RestTask,True,True,-1
84,829.466666666825,0,True,-1,False,False,RestTask,True,True,-1
84,829.466666666825,5,True,-1,False,False,RestTask,True,True,-1
84,829.466666666825,7,True,-1,False,False,RestTask,True,True,-1
85,840.977777777946,8,True,-1,False,False,RestTask,True,True,-1
85,840.977777777946,10,True,-1,False,False,RestTask,True,True,-1
85,840.977777777946,3,True,-1,False,False,RestTask,True,True,-1
85,840.977777777946,0,True,-1,False,False,RestTask,True,True,-1
85,840.977777777946,5,True,-1,False,False,RestTask,True,True,-1
85,840.977777777946,7,True,-1,False,False,RestTask,True,True,-1
86,852.488888889066,8,True,-1,False,False,RestTask,True,True,-1
86,852.488888889066,10,True,-1,False,False,RestTask,True,True,-1
86,852.488888889066,3,True,-1,False,False,RestTask,True,True,-1
86,852.488888889066,0,True,-1,False,False,RestTask,True,True,-1
86,852.488888889066,5,True,-1,False,False,RestTask,True,True,-1
86,852.488888889066,7,True,-1,False,False,RestTask,True,True,-1
87,864.000000000186,8,True,-1,False,False,RestTask,True,True,-1
87,864.000000000186,10,True,-1,False,False,RestTask,True,True,-1
87,864.000000000186,3,True,-1,False,False,RestTask,True,True,-1
87,864.000000000186,0,True,-1,False,False,RestTask,True,True,-1
87,864.000000000186,5,True,-1,False,False,RestTask,True,True,-1
87,864.000000000186,7,True,-1,False,False,RestTask,True,True,-1
88,875.555555555751,8,True,-1,False,False,RestTask,True,True,-1
88,875.555555555751,10,True,-1,False,False,RestTask,True,True,-1
88,875.555555555751,3,True,-1,False,False,RestTask,True,True,-1
88,875.555555555751,0,True,-1,False,False,RestTask,True,True,-1
88,875.555555555751,5,True,-1,False,False,RestTask,True,True,-1
88,875.555555555751,7,True,-1,False,False,RestTask,True,True,-1
89,887.066666666871,8,True,-1,False,False,RestTask,True,True,-1
89,887.066666666871,10,True,-1,False,False,RestTask,True,True,-1
89,887.066666666871,3,True,-1,False,False,RestTask,True,True,-1
89,887.066666666871,0,True,-1,False,False,RestTask,True,True,-1
89,887.066666666871,5,True,-1,False,False,RestTask,True,True,-1
89,887.066666666871,7,True,-1,False,False,RestTask,True,True,-1
90,898.577777777992,8,True,-1,False,False,RestTask,True,True,-1
90,898.577777777992,10,True,-1,False,False,RestTask,True,True,-1
90,898.577777777992,3,True,-1,False,False,RestTask,True,True,-1
90,898.577777777992,0,True,-1,False,False,RestTask,True,True,-1
90,898.577777777992,5,True,-1,False,False,RestTask,True,True,-1
90,898.577777777992,7,True,-1,False,False,RestTask,True,True,-1
91,910.088888889112,8,True,-1,False,False,RestTask,True,True,-1
91,910.088888889112,10,True,-1,False,False,RestTask,True,True,-1
91,910.088888889112,3,True,-1,False,False,RestTask,True,True,-1
91,910.088888889112,0,True,-1,False,False,RestTask,True,True,-1
91,910.088888889112,5,True,-1,False,False,RestTask,True,True,-1
91,910.088888889112,7,True,-1,False,False,RestTask,True,True,-1
92,921.600000000232,8,True,-1,False,False,RestTask,True,True,-1
92,921.600000000232,10,True,-1,False,False,RestTask,True,True,-1
92,921.600000000232,3,True,-1,False,False,RestTask,True,True,-1
92,921.600000000232,0,True,-1,False,False,RestTask,True,True,-1
92,921.600000000232,5,True,-1,False,False,RestTask,True,True,-1
92,921.600000000232,7,True,-1,False,False,RestTask,True,True,-1
93,925.777777778013,8,True,-1,False,False,RestTask,True,True,-1
93,925.777777778013,10,True,-1,False,False,RestTask,True,True,-1
93,925.777777778013,3,True,-1,False,False,RestTask,True,True,-1
93,925.777777778013,0,True,-1,False,False,RestTask,True,True,-1
93,925.777777778013,5,True,-1,False,False,RestTask,True,True,-1
93,925.777777778013,7,True,-1,False,False,RestTask,True,True,-1
94,933.155555555797,8,True,-1,False,False,RestTask,True,True,-1
94,933.155555555797,10,True,-1,False,False,RestTask,True,True,-1
94,933.155555555797,3,True,-1,False,False,RestTask,True,True,-1
94,933.155555555797,0,True,-1,False,False,RestTask,True,True,-1
94,933.155555555797,5,True,-1,False,False,RestTask,True,True,-1
94,933.155555555797,7,True,-1,False,False,RestTask,True,True,-1
95,935.777777778021,8,True,-1,False,False,RestTask,True,True,-1
95,935.777777778021,10,True,-1,False,False,RestTask,True,True,-1
95,935.777777778021,3,True,-1,False,False,RestTask,True,True,-1
95,935.777777778021,0,True,-1,False,False,RestTask,True,True,-1
95,935.777777778021,5,True,-1,False,False,RestTask,True,True,-1
95,935.777777778021,7,True,-1,False,False,RestTask,True,True,-1
96,944.666666666917,8,True,-1,False,False,RestTask,True,True,-1
96,944.666666666917,10,True,-1,False,False,RestTask,True,True,-1
96,944.666666666917,3,True,-1,False,False,RestTask,True,True,-1
96,944.666666666917,0,True,-1,False,False,RestTask,True,True,-1
96,944.666666666917,5,True,-1,False,False,RestTask,True,True,-1
96,944.666666666917,7,True,-1,False,False,RestTask,True,True,-1
97,956.177777778037,8,True,-1,False,False,RestTask,True,True,-1
97,956.177777778037,10,True,-1,False,False,RestTask,True,True,-1
97,956.177777778037,3,True,-1,False,False,RestTask,True,True,-1
97,956.177777778037,0,True,-1,False,False,RestTask,True,True,-1
97,956.177777778037,5,True,-1,False,False,RestTask,True,True,-1
97,956.177777778037,7,True,-1,False,False,RestTask,True,True,-1
98,967.688888889158,8,True,-1,False,False,RestTask,True,True,-1
98,967.688888889158,10,True,-1,False,False,RestTask,True,True,-1
98,967.688888889158,3,True,-1,False,False,RestTask,True,True,-1
