decision,time,botID,podNull,podID,inUsedPodsValues,inBotToPodKey,currentTaskType,destWaypointNull,isRa,podJustRegisteredCount
3,49.8666666666665,7,True,-1,False,False,RestTask,True,True,-1
4,52.4888888888887,1,False,47,True,False,ExtractTask,True,False,3
4,52.4888888888887,10,False,31,True,False,ExtractTask,True,False,3
4,52.4888888888887,11,True,-1,False,False,RestTask,True,True,-1
4,52.4888888888887,3,True,-1,False,False,RestTask,True,True,-1
4,52.4888888888887,5,True,-1,False,False,RestTask,True,True,-1
4,52.4888888888887,4,False,82,True,False,ExtractTask,True,False,2
4,52.4888888888887,12,False,2,True,False,ExtractTask,True,False,3
4,52.4888888888887,13,True,-1,False,False,RestTask,True,True,-1
4,52.4888888888887,14,False,49,True,False,ExtractTask,True,False,3
4,52.4888888888887,7,True,-1,False,False,RestTask,True,True,-1
5,62.5777777777776,1,False,47,True,False,ExtractTask,True,False,3
5,62.5777777777776,10,False,31,True,False,ExtractTask,True,False,3
5,62.5777777777776,11,True,-1,False,False,RestTask,True,True,-1
5,62.5777777777776,3,True,-1,False,False,RestTask,True,True,-1
5,62.5777777777776,5,True,-1,False,False,RestTask,True,True,-1
5,62.5777777777776,4,False,82,True,False,ExtractTask,True,False,2
5,62.5777777777776,12,False,2,True,False,ExtractTask,True,False,3
5,62.5777777777776,13,True,-1,False,False,RestTask,True,True,-1
5,62.5777777777776,14,False,49,True,False,ExtractTask,True,False,3
5,62.5777777777776,7,True,-1,False,False,RestTask,True,True,-1
6,72.6222222222234,1,False,47,True,False,ExtractTask,True,False,3
6,72.6222222222234,10,False,31,True,False,ExtractTask,True,False,3
6,72.6222222222234,11,True,-1,False,False,RestTask,True,True,-1
6,72.6222222222234,3,True,-1,False,False,RestTask,True,True,-1
6,72.6222222222234,5,True,-1,False,False,RestTask,True,True,-1
6,72.6222222222234,4,False,82,True,False,ExtractTask,True,False,2
6,72.6222222222234,12,False,2,True,False,ExtractTask,True,False,3
6,72.6222222222234,13,True,-1,False,False,RestTask,True,True,-1
6,72.6222222222234,14,False,49,True,False,ExtractTask,True,False,3
6,72.6222222222234,7,True,-1,False,False,RestTask,True,True,-1
7,89.9555555555594,1,False,47,True,False,ExtractTask,True,False,3
7,89.9555555555594,10,False,31,True,False,ExtractTask,True,False,3
7,89.9555555555594,11,True,-1,False,False,RestTask,True,True,-1
7,89.9555555555594,3,True,-1,False,False,RestTask,True,True,-1
7,89.9555555555594,5,True,-1,False,False,RestTask,True,True,-1
7,89.9555555555594,4,False,82,True,False,ExtractTask,True,False,2
7,89.9555555555594,12,False,2,True,False,ExtractTask,True,False,3
7,89.9555555555594,13,True,-1,False,False,RestTask,True,True,-1
7,89.9555555555594,14,False,49,True,False,ExtractTask,True,False,3
7,89.9555555555594,7,True,-1,False,False,RestTask,True,True,-1
8,102.666666666672,1,False,47,True,False,ExtractTask,True,False,3
8,102.666666666672,10,False,31,True,False,ExtractTask,True,False,3
8,102.666666666672,11,True,-1,False,False,RestTask,True,True,-1
8,102.666666666672,3,True,-1,False,False,RestTask,True,True,-1
8,102.666666666672,5,True,-1,False,False,RestTask,True,True,-1
8,102.666666666672,4,False,82,True,False,ExtractTask,True,False,2
8,102.666666666672,12,False,2,True,False,ExtractTask,True,False,3
8,102.666666666672,13,True,-1,False,False,RestTask,True,True,-1
8,102.666666666672,14,False,49,True,False,ExtractTask,True,False,3
8,102.666666666672,7,True,-1,False,False,RestTask,True,True,-1
9,122.71111111112,1,False,47,True,False,ExtractTask,True,False,3
9,122.71111111112,10,False,31,True,False,ExtractTask,True,False,2
9,122.71111111112,11,True,-1,False,False,RestTask,True,True,-1
9,122.71111111112,3,True,-1,False,False,RestTask,True,True,-1
9,122.71111111112,5,True,-1,False,False,RestTask,True,True,-1
9,122.71111111112,4,False,82,True,False,ExtractTask,True,False,2
9,122.71111111112,12,False,2,True,False,ExtractTask,True,False,3
9,122.71111111112,13,True,-1,False,False,RestTask,True,True,-1
9,122.71111111112,14,False,49,True,False,ExtractTask,True,False,3
9,122.71111111112,7,True,-1,False,False,RestTask,True,True,-1
10,142.755555555568,1,False,47,True,False,ExtractTask,True,False,3
10,142.755555555568,10,False,31,True,False,ExtractTask,True,False,2
10,142.755555555568,11,True,-1,False,False,RestTask,True,True,-1
10,142.755555555568,3,True,-1,False,False,RestTask,True,True,-1
10,142.755555555568,5,True,-1,False,False,RestTask,True,True,-1
10,142.755555555568,4,False,82,True,False,ExtractTask,True,False,2
10,142.755555555568,12,True,-1,False,False,ParkPodTask,True,True,-1
10,142.755555555568,13,True,-1,False,False,RestTask,True,True,-1
10,142.755555555568,14,False,49,True,False,ExtractTask,True,False,3
10,142.755555555568,7,True,-1,False,False,RestTask,True,True,-1
11,150.000000000013,1,False,47,True,False,ExtractTask,True,False,3
11,150.000000000013,10,False,31,True,False,ExtractTask,True,False,2
11,150.000000000013,11,True,-1,False,False,RestTask,True,True,-1
11,150.000000000013,3,True,-1,False,False,RestTask,True,True,-1
11,150.000000000013,5,True,-1,False,False,RestTask,True,True,-1
11,150.000000000013,4,False,82,True,False,ExtractTask,True,False,2
11,150.000000000013,12,True,-1,False,False,RestTask,False,True,-1
11,150.000000000013,13,True,-1,False,False,RestTask,True,True,-1
11,150.000000000013,14,False,49,True,False,ExtractTask,True,False,3
11,150.000000000013,7,True,-1,False,False,RestTask,True,True,-1
12,160.044444444459,1,False,47,True,False,ExtractTask,True,False,3
12,160.044444444459,10,False,31,True,False,ExtractTask,True,False,2
12,160.044444444459,11,True,-1,False,False,RestTask,True,True,-1
12,160.044444444459,3,True,-1,False,False,RestTask,True,True,-1
12,160.044444444459,5,True,-1,False,False,RestTask,True,True,-1
12,160.044444444459,4,False,82,True,False,ExtractTask,True,False,2
12,160.044444444459,12,True,-1,False,False,RestTask,True,True,-1
12,160.044444444459,13,True,-1,False,False,RestTask,True,True,-1
12,160.044444444459,14,False,49,True,False,ExtractTask,True,False,3
12,160.044444444459,7,True,-1,False,False,RestTask,True,True,-1
13,162.800000000015,1,False,47,True,False,ExtractTask,True,False,3
13,162.800000000015,10,False,31,True,False,ExtractTask,True,False,2
13,162.800000000015,11,True,-1,False,False,RestTask,True,True,-1
13,162.800000000015,3,True,-1,False,False,RestTask,True,True,-1
13,162.800000000015,5,True,-1,False,False,RestTask,True,True,-1
13,162.800000000015,4,False,82,True,False,ExtractTask,True,False,2
13,162.800000000015,12,True,-1,False,False,RestTask,True,True,-1
13,162.800000000015,13,True,-1,False,False,RestTask,True,True,-1
13,162.800000000015,14,False,49,True,False,ExtractTask,True,False,3
13,162.800000000015,7,True,-1,False,False,RestTask,True,True,-1
14,172.844444444461,1,False,47,True,False,ExtractTask,True,False,3
14,172.844444444461,10,False,31,True,False,ParkPodTask,False,False,2
14,172.844444444461,11,True,-1,False,False,RestTask,True,True,-1
14,172.844444444461,3,True,-1,False,False,RestTask,True,True,-1
14,172.844444444461,5,True,-1,False,False,RestTask,True,True,-1
14,172.844444444461,4,False,82,True,False,ExtractTask,True,False,2
14,172.844444444461,12,True,-1,False,False,RestTask,True,True,-1
14,172.844444444461,13,True,-1,False,False,RestTask,True,True,-1
14,172.844444444461,14,False,49,True,False,ExtractTask,True,False,3
14,172.844444444461,7,True,-1,False,False,RestTask,True,True,-1
15,182.888888888907,1,False,47,True,False,ExtractTask,True,False,3
15,182.888888888907,10,True,-1,False,False,RestTask,True,True,-1
15,182.888888888907,11,True,-1,False,False,RestTask,True,True,-1
15,182.888888888907,3,True,-1,False,False,RestTask,True,True,-1
15,182.888888888907,5,True,-1,False,False,RestTask,True,True,-1
15,182.888888888907,4,False,82,True,False,ExtractTask,True,False,2
15,182.888888888907,12,True,-1,False,False,RestTask,True,True,-1
15,182.888888888907,13,True,-1,False,False,RestTask,True,True,-1
15,182.888888888907,14,False,49,True,False,ExtractTask,True,False,3
15,182.888888888907,7,True,-1,False,False,RestTask,True,True,-1
16,190.088888888908,1,False,47,True,False,ExtractTask,True,False,3
16,190.088888888908,10,True,-1,False,False,RestTask,True,True,-1
16,190.088888888908,11,True,-1,False,False,RestTask,True,True,-1
16,190.088888888908,3,True,-1,False,False,RestTask,True,True,-1
16,190.088888888908,5,True,-1,False,False,RestTask,True,True,-1
16,190.088888888908,4,False,82,True,False,ExtractTask,True,False,2
16,190.088888888908,12,True,-1,False,False,RestTask,True,True,-1
16,190.088888888908,13,True,-1,False,False,RestTask,True,True,-1
16,190.088888888908,14,False,49,True,False,ExtractTask,True,False,3
16,190.088888888908,7,True,-1,False,False,RestTask,True,True,-1
17,192.933333333353,1,False,47,True,False,ExtractTask,True,False,3
17,192.933333333353,10,True,-1,False,False,RestTask,True,True,-1
17,192.933333333353,11,True,-1,False,False,RestTask,True,True,-1
17,192.933333333353,3,True,-1,False,False,RestTask,True,True,-1
17,192.933333333353,5,True,-1,False,False,RestTask,True,True,-1
17,192.933333333353,4,False,82,True,False,ExtractTask,True,False,2
17,192.933333333353,12,True,-1,False,False,RestTask,True,True,-1
17,192.933333333353,13,True,-1,False,False,RestTask,True,True,-1
17,192.933333333353,14,False,49,True,False,ExtractTask,True,False,3
17,192.933333333353,7,True,-1,False,False,RestTask,True,True,-1
18,210.133333333356,1,False,47,True,False,ExtractTask,True,False,3
18,210.133333333356,10,True,-1,False,False,RestTask,True,True,-1
18,210.133333333356,11,True,-1,False,False,RestTask,True,True,-1
18,210.133333333356,3,True,-1,False,False,RestTask,True,True,-1
18,210.133333333356,5,True,-1,False,False,RestTask,True,True,-1
18,210.133333333356,4,False,82,True,False,ExtractTask,True,False,2
18,210.133333333356,12,True,-1,False,False,RestTask,True,True,-1
18,210.133333333356,13,True,-1,False,False,RestTask,True,True,-1
18,210.133333333356,14,False,49,True,False,ExtractTask,True,False,3
18,210.133333333356,7,True,-1,False,False,RestTask,True,True,-1
19,212.977777777801,1,False,47,True,False,ExtractTask,True,False,3
19,212.977777777801,10,True,-1,False,False,RestTask,True,True,-1
19,212.977777777801,11,True,-1,False,False,RestTask,True,True,-1
19,212.977777777801,3,True,-1,False,False,RestTask,True,True,-1
19,212.977777777801,5,True,-1,False,False,RestTask,True,True,-1
19,212.977777777801,4,False,82,True,False,ExtractTask,True,False,2
19,212.977777777801,12,True,-1,False,False,RestTask,True,True,-1
19,212.977777777801,13,True,-1,False,False,RestTask,True,True,-1
19,212.977777777801,14,False,49,True,False,ExtractTask,True,False,3
19,212.977777777801,7,True,-1,False,False,RestTask,True,True,-1
20,230.177777777804,1,False,47,True,False,ExtractTask,True,False,3
20,230.177777777804,10,True,-1,False,False,RestTask,True,True,-1
20,230.177777777804,11,True,-1,False,False,RestTask,True,True,-1
20,230.177777777804,3,True,-1,False,False,RestTask,True,True,-1
20,230.177777777804,5,True,-1,False,False,RestTask,True,True,-1
20,230.177777777804,4,False,82,True,False,ExtractTask,True,False,2
20,230.177777777804,12,True,-1,False,False,RestTask,True,True,-1
20,230.177777777804,13,True,-1,False,False,RestTask,True,True,-1
20,230.177777777804,14,False,49,True,False,ExtractTask,True,False,3
20,230.177777777804,7,True,-1,False,False,RestTask,True,True,-1
21,233.022222222248,1,False,47,True,False,ExtractTask,True,False,3
21,233.022222222248,10,True,-1,False,False,RestTask,True,True,-1
21,233.022222222248,11,True,-1,False,False,RestTask,True,True,-1
21,233.022222222248,3,True,-1,False,False,RestTask,True,True,-1
21,233.022222222248,5,True,-1,False,False,RestTask,True,True,-1
21,233.022222222248,4,False,82,True,False,ExtractTask,True,False,2
21,233.022222222248,12,True,-1,False,False,RestTask,True,True,-1
21,233.022222222248,13,True,-1,False,False,RestTask,True,True,-1
21,233.022222222248,14,False,49,True,False,ExtractTask,True,False,3
21,233.022222222248,7,True,-1,False,False,RestTask,True,True,-1
22,243.066666666694,1,False,47,True,False,ExtractTask,True,False,3
22,243.066666666694,10,True,-1,False,False,RestTask,True,True,-1
22,243.066666666694,11,True,-1,False,False,RestTask,True,True,-1
22,243.066666666694,3,True,-1,False,False,RestTask,True,True,-1
22,243.066666666694,5,True,-1,False,False,RestTask,True,True,-1
22,243.066666666694,4,False,82,True,False,ExtractTask,True,False,2
22,243.066666666694,12,True,-1,False,False,RestTask,True,True,-1
22,243.066666666694,13,True,-1,False,False,RestTask,True,True,-1
22,243.066666666694,14,False,49,True,False,ExtractTask,True,False,3
22,243.066666666694,7,True,-1,False,False,RestTask,True,True,-1
23,250.222222222251,1,False,47,True,False,ExtractTask,True,False,3
23,250.222222222251,10,True,-1,False,False,RestTask,True,True,-1
23,250.222222222251,11,True,-1,False,False,RestTask,True,True,-1
23,250.222222222251,3,True,-1,False,False,RestTask,True,True,-1
23,250.222222222251,5,True,-1,False,False,RestTask,True,True,-1
23,250.222222222251,4,False,82,True,False,ExtractTask,True,False,2
23,250.222222222251,12,True,-1,False,False,RestTask,True,True,-1
23,250.222222222251,13,True,-1,False,False,RestTask,True,True,-1
23,250.222222222251,14,False,49,True,False,ExtractTask,True,False,3
23,250.222222222251,7,True,-1,False,False,RestTask,True,True,-1
24,263.155555555582,1,False,47,True,False,ExtractTask,True,False,3
24,263.155555555582,10,True,-1,False,False,RestTask,True,True,-1
24,263.155555555582,11,True,-1,False,False,RestTask,True,True,-1
24,263.155555555582,3,True,-1,False,False,RestTask,True,True,-1
24,263.155555555582,5,True,-1,False,False,RestTask,True,True,-1
24,263.155555555582,4,False,82,True,False,ExtractTask,True,False,2
24,263.155555555582,12,True,-1,False,False,RestTask,True,True,-1
24,263.155555555582,13,True,-1,False,False,RestTask,True,True,-1
24,263.155555555582,14,False,49,True,False,ExtractTask,True,False,3
24,263.155555555582,7,True,-1,False,False,RestTask,True,True,-1
25,270.355555555578,1,False,47,True,False,ExtractTask,True,False,3
25,270.355555555578,10,True,-1,False,False,RestTask,True,True,-1
25,270.355555555578,11,True,-1,False,False,RestTask,True,True,-1
25,270.355555555578,3,True,-1,False,False,RestTask,True,True,-1
25,270.355555555578,5,True,-1,False,False,RestTask,True,True,-1
25,270.355555555578,4,False,82,True,False,ExtractTask,True,False,2
25,270.355555555578,12,True,-1,False,False,RestTask,True,True,-1
25,270.355555555578,13,True,-1,False,False,RestTask,True,True,-1
25,270.355555555578,14,False,49,True,False,ExtractTask,True,False,3
25,270.355555555578,7,True,-1,False,False,RestTask,True,True,-1
26,273.244444444466,1,False,47,True,False,ExtractTask,True,False,3
26,273.244444444466,10,True,-1,False,False,RestTask,True,True,-1
26,273.244444444466,11,True,-1,False,False,RestTask,True,True,-1
26,273.244444444466,3,True,-1,False,False,RestTask,True,True,-1
26,273.244444444466,5,True,-1,False,False,RestTask,True,True,-1
26,273.244444444466,4,False,82,True,False,ExtractTask,True,False,2
26,273.244444444466,12,True,-1,False,False,RestTask,True,True,-1
26,273.244444444466,13,True,-1,False,False,RestTask,True,True,-1
26,273.244444444466,14,False,49,True,False,ExtractTask,True,False,3
26,273.244444444466,7,True,-1,False,False,RestTask,True,True,-1
27,283.33333333335,1,False,47,True,False,ExtractTask,True,False,3
27,283.33333333335,10,True,-1,False,False,RestTask,True,True,-1
27,283.33333333335,11,True,-1,False,False,RestTask,True,True,-1
27,283.33333333335,3,True,-1,False,False,RestTask,True,True,-1
27,283.33333333335,5,True,-1,False,False,RestTask,True,True,-1
27,283.33333333335,4,False,82,True,False,ExtractTask,True,False,2
27,283.33333333335,12,True,-1,False,False,RestTask,True,True,-1
27,283.33333333335,13,True,-1,False,False,RestTask,True,True,-1
27,283.33333333335,14,False,49,True,False,ExtractTask,True,False,3
27,283.33333333335,7,True,-1,False,False,RestTask,True,True,-1
28,290.488888888902,1,False,47,True,False,ExtractTask,True,False,3
28,290.488888888902,10,True,-1,False,False,RestTask,True,True,-1
28,290.488888888902,11,True,-1,False,False,RestTask,True,True,-1
28,290.488888888902,3,True,-1,False,False,RestTask,True,True,-1
28,290.488888888902,5,True,-1,False,False,RestTask,True,True,-1
28,290.488888888902,4,False,82,True,False,ParkPodTask,False,False,2
28,290.488888888902,12,True,-1,False,False,RestTask,True,True,-1
28,290.488888888902,13,True,-1,False,False,RestTask,True,True,-1
28,290.488888888902,14,False,49,True,False,ExtractTask,True,False,3
28,290.488888888902,7,True,-1,False,False,RestTask,True,True,-1
29,290.533333333346,1,False,47,True,False,ExtractTask,True,False,3
29,290.533333333346,10,True,-1,False,False,RestTask,True,True,-1
29,290.533333333346,11,True,-1,False,False,RestTask,True,True,-1
29,290.533333333346,3,True,-1,False,False,RestTask,True,True,-1
29,290.533333333346,5,True,-1,False,False,RestTask,True,True,-1
29,290.533333333346,4,False,82,True,False,ParkPodTask,False,False,2
29,290.533333333346,12,True,-1,False,False,RestTask,True,True,-1
29,290.533333333346,13,True,-1,False,False,RestTask,True,True,-1
29,290.533333333346,14,False,49,True,False,ExtractTask,True,False,3
29,290.533333333346,7,True,-1,False,False,RestTask,True,True,-1
30,291.77777777779,1,False,47,True,False,ExtractTask,True,False,3
30,291.77777777779,10,True,-1,False,False,RestTask,True,True,-1
30,291.77777777779,11,True,-1,False,False,RestTask,True,True,-1
30,291.77777777779,3,True,-1,False,False,RestTask,True,True,-1
30,291.77777777779,5,True,-1,False,False,RestTask,True,True,-1
30,291.77777777779,4,False,82,True,False,ParkPodTask,False,False,2
30,291.77777777779,12,True,-1,False,False,RestTask,True,True,-1
30,291.77777777779,13,True,-1,False,False,RestTask,True,True,-1
30,291.77777777779,14,False,49,True,False,ExtractTask,True,False,3
30,291.77777777779,7,True,-1,False,False,RestTask,True,True,-1
31,293.422222222234,1,False,47,True,False,ExtractTask,True,False,3
31,293.422222222234,10,True,-1,False,False,RestTask,True,True,-1
31,293.422222222234,11,True,-1,False,False,RestTask,True,True,-1
31,293.422222222234,3,True,-1,False,False,RestTask,True,True,-1
31,293.422222222234,5,True,-1,False,False,RestTask,True,True,-1
31,293.422222222234,4,True,-1,False,False,ParkPodTask,True,True,-1
31,293.422222222234,12,True,-1,False,False,RestTask,True,True,-1
31,293.422222222234,13,True,-1,False,False,RestTask,True,True,-1
31,293.422222222234,14,False,49,True,False,ExtractTask,True,False,3
31,293.422222222234,7,True,-1,False,False,RestTask,True,True,-1
32,300.577777777786,1,False,47,True,False,ExtractTask,True,False,3
32,300.577777777786,10,True,-1,False,False,RestTask,True,True,-1
32,300.577777777786,11,True,-1,False,False,RestTask,True,True,-1
32,300.577777777786,3,True,-1,False,False,RestTask,True,True,-1
32,300.577777777786,5,True,-1,False,False,RestTask,True,True,-1
32,300.577777777786,4,True,-1,False,False,RestTask,False,True,-1
32,300.577777777786,12,True,-1,False,False,RestTask,True,True,-1
32,300.577777777786,13,True,-1,False,False,RestTask,True,True,-1
32,300.577777777786,14,False,49,True,False,ExtractTask,True,False,3
32,300.577777777786,7,True,-1,False,False,RestTask,True,True,-1
33,300.62222222223,1,False,47,True,False,ExtractTask,True,False,3
33,300.62222222223,10,True,-1,False,False,RestTask,True,True,-1
33,300.62222222223,11,True,-1,False,False,RestTask,True,True,-1
33,300.62222222223,3,True,-1,False,False,RestTask,True,True,-1
33,300.62222222223,5,True,-1,False,False,RestTask,True,True,-1
33,300.62222222223,4,True,-1,False,False,RestTask,False,True,-1
33,300.62222222223,12,True,-1,False,False,RestTask,True,True,-1
33,300.62222222223,13,True,-1,False,False,RestTask,True,True,-1
33,300.62222222223,14,False,49,True,False,ExtractTask,True,False,3
33,300.62222222223,7,True,-1,False,False,RestTask,True,True,-1
34,303.511111111118,1,False,47,True,False,ExtractTask,True,False,3
34,303.511111111118,10,True,-1,False,False,RestTask,True,True,-1
34,303.511111111118,11,True,-1,False,False,RestTask,True,True,-1
34,303.511111111118,3,True,-1,False,False,RestTask,True,True,-1
34,303.511111111118,5,True,-1,False,False,RestTask,True,True,-1
34,303.511111111118,4,True,-1,False,False,RestTask,False,True,-1
34,303.511111111118,12,True,-1,False,False,RestTask,True,True,-1
34,303.511111111118,13,True,-1,False,False,RestTask,True,True,-1
34,303.511111111118,14,False,49,True,False,ExtractTask,True,False,3
34,303.511111111118,7,True,-1,False,False,RestTask,True,True,-1
35,310.133333333337,1,False,47,True,False,ExtractTask,True,False,3
35,310.133333333337,10,True,-1,False,False,RestTask,True,True,-1
35,310.133333333337,11,True,-1,False,False,RestTask,True,True,-1
35,310.133333333337,3,True,-1,False,False,RestTask,True,True,-1
35,310.133333333337,5,True,-1,False,False,RestTask,True,True,-1
35,310.133333333337,4,True,-1,False,False,RestTask,True,True,-1
35,310.133333333337,12,True,-1,False,False,RestTask,True,True,-1
35,310.133333333337,13,True,-1,False,False,RestTask,True,True,-1
35,310.133333333337,14,False,49,True,False,ExtractTask,True,False,3
35,310.133333333337,7,True,-1,False,False,RestTask,True,True,-1
36,310.66666666667,1,False,47,True,False,ExtractTask,True,False,3
36,310.66666666667,10,True,-1,False,False,RestTask,True,True,-1
36,310.66666666667,11,True,-1,False,False,RestTask,True,True,-1
36,310.66666666667,3,True,-1,False,False,RestTask,True,True,-1
36,310.66666666667,5,True,-1,False,False,RestTask,True,True,-1
36,310.66666666667,4,True,-1,False,False,RestTask,True,True,-1
36,310.66666666667,12,True,-1,False,False,RestTask,True,True,-1
36,310.66666666667,13,True,-1,False,False,RestTask,True,True,-1
36,310.66666666667,14,False,49,True,False,ExtractTask,True,False,3
36,310.66666666667,7,True,-1,False,False,RestTask,True,True,-1
37,310.711111111114,1,False,47,True,False,ExtractTask,True,False,3
37,310.711111111114,10,True,-1,False,False,RestTask,True,True,-1
37,310.711111111114,11,True,-1,False,False,RestTask,True,True,-1
37,310.711111111114,3,True,-1,False,False,RestTask,True,True,-1
37,310.711111111114,5,True,-1,False,False,RestTask,True,True,-1
37,310.711111111114,4,True,-1,False,False,RestTask,True,True,-1
37,310.711111111114,12,True,-1,False,False,RestTask,True,True,-1
37,310.711111111114,13,True,-1,False,False,RestTask,True,True,-1
37,310.711111111114,14,False,49,True,False,ExtractTask,True,False,3
37,310.711111111114,7,True,-1,False,False,RestTask,True,True,-1
38,313.600000000002,1,False,47,True,False,ExtractTask,True,False,3
38,313.600000000002,10,True,-1,False,False,RestTask,True,True,-1
38,313.600000000002,11,True,-1,False,False,RestTask,True,True,-1
38,313.600000000002,3,True,-1,False,False,RestTask,True,True,-1
38,313.600000000002,5,True,-1,False,False,RestTask,True,True,-1
38,313.600000000002,4,True,-1,False,False,RestTask,True,True,-1
38,313.600000000002,12,True,-1,False,False,RestTask,True,True,-1
38,313.600000000002,13,True,-1,False,False,RestTask,True,True,-1
38,313.600000000002,14,False,49,True,False,ExtractTask,True,False,3
38,313.600000000002,7,True,-1,False,False,RestTask,True,True,-1
39,320.755555555554,1,False,47,True,False,ExtractTask,True,False,3
39,320.755555555554,10,True,-1,False,False,RestTask,True,True,-1
39,320.755555555554,11,True,-1,False,False,RestTask,True,True,-1
39,320.755555555554,3,True,-1,False,False,RestTask,True,True,-1
39,320.755555555554,5,True,-1,False,False,RestTask,True,True,-1
39,320.755555555554,4,True,-1,False,False,RestTask,True,True,-1
39,320.755555555554,12,True,-1,False,False,RestTask,True,True,-1
39,320.755555555554,13,True,-1,False,False,RestTask,True,True,-1
39,320.755555555554,14,False,49,True,False,ExtractTask,True,False,3
39,320.755555555554,7,True,-1,False,False,RestTask,True,True,-1
40,320.799999999998,1,False,47,True,False,ExtractTask,True,False,3
40,320.799999999998,10,True,-1,False,False,RestTask,True,True,-1
40,320.799999999998,11,True,-1,False,False,RestTask,True,True,-1
40,320.799999999998,3,True,-1,False,False,RestTask,True,True,-1
40,320.799999999998,5,True,-1,False,False,RestTask,True,True,-1
40,320.799999999998,4,True,-1,False,False,RestTask,True,True,-1
40,320.799999999998,12,True,-1,False,False,RestTask,True,True,-1
40,320.799999999998,13,True,-1,False,False,RestTask,True,True,-1
40,320.799999999998,14,False,49,True,False,ExtractTask,True,False,3
40,320.799999999998,7,True,-1,False,False,RestTask,True,True,-1
41,323.688888888886,1,False,47,True,False,ExtractTask,True,False,3
41,323.688888888886,10,True,-1,False,False,RestTask,True,True,-1
41,323.688888888886,11,True,-1,False,False,RestTask,True,True,-1
41,323.688888888886,3,True,-1,False,False,RestTask,True,True,-1
41,323.688888888886,5,True,-1,False,False,RestTask,True,True,-1
41,323.688888888886,4,True,-1,False,False,RestTask,True,True,-1
41,323.688888888886,12,True,-1,False,False,RestTask,True,True,-1
41,323.688888888886,13,True,-1,False,False,RestTask,True,True,-1
41,323.688888888886,14,False,49,True,False,ExtractTask,True,False,3
41,323.688888888886,7,True,-1,False,False,RestTask,True,True,-1
42,330.844444444438,1,False,47,True,False,ExtractTask,True,False,3
42,330.844444444438,10,True,-1,False,False,RestTask,True,True,-1
42,330.844444444438,11,True,-1,False,False,RestTask,True,True,-1
42,330.844444444438,3,True,-1,False,False,RestTask,True,True,-1
42,330.844444444438,5,True,-1,False,False,RestTask,True,True,-1
42,330.844444444438,4,True,-1,False,False,RestTask,True,True,-1
42,330.844444444438,12,True,-1,False,False,RestTask,True,True,-1
42,330.844444444438,13,True,-1,False,False,RestTask,True,True,-1
42,330.844444444438,14,False,49,True,False,ParkPodTask,False,False,3
42,330.844444444438,7,True,-1,False,False,RestTask,True,True,-1
43,333.77777777777,1,False,47,True,False,ExtractTask,True,False,3
43,333.77777777777,10,True,-1,False,False,RestTask,True,True,-1
