#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5819.96;139;135;2;2;0/5061.64,1/4593.16;0/50.04,1/60.89;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/2;0/0,1/1;0/1,1/3;0/9,1/11;0/3,1/2;0/5,1/5;0/54,1/85;0/67,1/68;0/76,1/123;0/577,1/576
5879.96;142;136;2;2;0/5111.69,1/4634.31;0/50.18,1/60.98;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/1,1/1;0/0,1/0;0/2,1/2;0/7,1/12;0/3,1/2;0/5,1/5;0/55,1/87;0/67,1/69;0/77,1/125;0/583,1/582
5939.96;145;138;2;2;0/5151.87,1/4683.29;0/50.36,1/61.11;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/18;0/3,1/2;0/5,1/5;0/57,1/88;0/68,1/70;0/79,1/126;0/589,1/588
5999.96;146;139;2;2;0/5211.78,1/4733.33;0/50.49,1/61.16;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/1,1/0;0/0,1/0;0/1,1/2;0/7,1/15;0/3,1/2;0/5,1/5;0/57,1/89;0/68,1/71;0/79,1/127;0/595,1/594
6059.96;148;141;2;2;0/5271.78,1/4773.42;0/50.62,1/61.16;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/57,1/91;0/69,1/72;0/79,1/129;0/601,1/600
6119.96;149;142;2;2;0/5321.82,1/4833.42;0/50.76,1/61.24;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/6;0/3,1/2;0/5,1/5;0/58,1/91;0/69,1/73;0/80,1/129;0/607,1/606
6179.96;150;143;2;2;0/5371.87,1/4893.42;0/50.8,1/61.47;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/6;0/3,1/2;0/5,1/5;0/59,1/91;0/69,1/74;0/81,1/129;0/613,1/612
6239.96;151;145;2;2;0/5431.87,1/4943.47;0/50.89,1/61.69;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/1;0/0,1/0;0/0,1/3;0/12,1/10;0/3,1/2;0/5,1/5;0/59,1/92;0/70,1/75;0/81,1/130;0/619,1/618
6299.96;153;145;2;2;0/5491.87,1/4973.6;0/50.98,1/61.82;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/1,1/0;0/0,1/0;0/1,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/59,1/94;0/70,1/75;0/81,1/133;0/625,1/624
6359.96;154;148;2;2;0/5541.91,1/5033.6;0/51.07,1/61.91;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/0,1/1;0/0,1/0;0/0,1/3;0/12,1/6;0/3,1/2;0/5,1/5;0/60,1/94;0/72,1/76;0/82,1/133;0/631,1/630
6419.96;155;149;2;2;0/5601.91,1/5073.69;0/51.16,1/62.09;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/0;0/0,1/1;0/0,1/1;0/9,1/8;0/3,1/2;0/5,1/5;0/60,1/95;0/72,1/77;0/82,1/135;0/637,1/636
6479.96;157;150;2;2;0/5642,1/5113.78;0/52.44,1/62.18;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/0,1/1;0/0,1/0;0/2,1/1;0/12,1/9;0/3,1/2;0/5,1/5;0/61,1/96;0/73,1/77;0/84,1/137;0/643,1/642
6539.96;160;152;2;2;0/5682.09,1/5156.31;0/52.53,1/62.36;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/1;0/0,1/0;0/1,1/1;0/12,1/10;0/3,1/2;0/5,1/5;0/62,1/98;0/74,1/78;0/86,1/139;0/649,1/648
6599.96;162;154;2;2;0/5732.13,1/5203.91;0/52.58,1/62.49;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/1,1/0;0/0,1/0;0/1,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/63,1/99;0/75,1/79;0/87,1/140;0/655,1/654
6659.96;164;155;2;2;0/5782.18,1/5253.96;0/52.71,1/62.62;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/1,1/1;0/0,1/0;0/1,1/1;0/9,1/11;0/3,1/2;0/5,1/5;0/64,1/100;0/75,1/80;0/88,1/141;0/661,1/660
6719.96;165;156;2;2;0/5842.18,1/5304;0/52.84,1/62.71;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/1,1/1;0/0,1/0;0/2,1/1;0/11,1/12;0/3,1/2;0/5,1/5;0/64,1/101;0/75,1/81;0/88,1/142;0/667,1/666
6779.96;167;157;2;2;0/5892.22,1/5354.04;0/52.98,1/62.84;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/1,1/0;0/0,1/0;0/3,1/0;0/15,1/19;0/3,1/2;0/5,1/5;0/65,1/102;0/76,1/81;0/89,1/143;0/673,1/672
6839.96;168;159;2;2;0/5932.31,1/5414.04;0/53.07,1/62.84;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/0;0/0,1/0;0/2,1/1;0/14,1/13;0/3,1/2;0/5,1/5;0/66,1/102;0/77,1/82;0/91,1/143;0/679,1/678
6899.96;170;159;2;2;0/5972.4,1/5464.09;0/53.16,1/62.93;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/2,1/1;0/0,1/0;0/2,1/2;0/14,1/10;0/3,1/2;0/5,1/5;0/67,1/103;0/77,1/82;0/93,1/144;0/685,1/684
6959.96;172;162;2;2;0/6032.4,1/5504.18;0/53.2,1/63.11;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/1;0/0,1/0;0/2,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/67,1/105;0/78,1/84;0/93,1/146;0/691,1/690
7019.96;174;164;2;2;0/6072.49,1/5559.87;0/53.29,1/63.2;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/1,1/0;0/0,1/0;0/2,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/68,1/106;0/79,1/85;0/95,1/147;0/697,1/696
7079.96;175;166;2;2;0/6122.53,1/5614.22;0/53.42,1/63.33;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/0;0/1,1/1;0/12,1/8;0/3,1/2;0/5,1/5;0/69,1/106;0/80,1/86;0/96,1/147;0/703,1/702
7139.96;178;166;2;2;0/6157.78,1/5664.27;0/53.56,1/63.51;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/1,1/0;0/0,1/0;0/3,1/0;0/14,1/8;0/3,1/2;0/5,1/5;0/71,1/107;0/80,1/86;0/99,1/148;0/709,1/708
7199.96;178;168;2;2;0/6192.76,1/5724.27;0/53.69,1/63.69;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/0,1/0;0/1,1/0;0/17,1/10;0/3,1/2;0/5,1/5;0/71,1/107;0/81,1/87;0/101,1/148;0/715,1/714
7259.96;179;170;2;2;0/6242.8,1/5784.27;0/53.78,1/63.82;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/2,1/2;0/15,1/8;0/3,1/2;0/5,1/5;0/72,1/107;0/82,1/88;0/102,1/148;0/721,1/720
7319.96;182;170;2;2;0/6282.89,1/5824.36;0/53.87,1/63.96;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/1;0/0,1/0;0/0,1/1;0/18,1/11;0/3,1/2;0/5,1/5;0/74,1/108;0/82,1/88;0/104,1/150;0/727,1/726
7379.96;182;172;2;2;0/6342.89,1/5884.36;0/53.91,1/64.13;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/1,1/0;0/0,1/0;0/1,1/1;0/18,1/11;0/3,1/2;0/5,1/5;0/74,1/108;0/82,1/90;0/104,1/150;0/733,1/732
7439.96;183;173;2;2;0/6402.89,1/5934.4;0/53.96,1/64.4;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/1,1/0;0/0,1/0;0/2,1/0;0/19,1/11;0/3,1/2;0/5,1/5;0/74,1/109;0/83,1/90;0/104,1/151;0/739,1/738
7499.96;185;174;2;2;0/6442.98,1/5994.4;0/54.04,1/64.58;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/1,1/0;0/0,1/0;0/1,1/1;0/20,1/9;0/3,1/2;0/5,1/5;0/76,1/109;0/83,1/91;0/106,1/151;0/745,1/744
7559.96;187;176;2;2;0/6493.02,1/6044.44;0/54.13,1/64.71;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/0;0/2,1/1;0/17,1/6;0/3,1/2;0/5,1/5;0/77,1/110;0/84,1/92;0/107,1/152;0/751,1/750
7619.96;190;176;2;2;0/6533.11,1/6094.49;0/54.13,1/64.93;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/5;0/3,1/2;0/5,1/5;0/79,1/111;0/84,1/92;0/109,1/153;0/757,1/756
7679.96;190;178;2;2;0/6593.11,1/6154.49;0/54.22,1/65.2;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/1;0/0,1/0;0/1,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/79,1/111;0/85,1/93;0/109,1/153;0/763,1/762
7739.96;193;179;2;2;0/6633.2,1/6204.53;0/54.36,1/65.29;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/1;0/0,1/0;0/0,1/1;0/7,1/6;0/3,1/2;0/5,1/5;0/81,1/112;0/86,1/93;0/111,1/154;0/769,1/768
7799.96;193;181;2;2;0/6693.2,1/6264.53;0/54.58,1/65.51;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/0,1/0;0/1,1/2;0/8,1/7;0/3,1/2;0/5,1/5;0/81,1/112;0/87,1/94;0/111,1/154;0/775,1/774
7859.96;195;182;2;2;0/6743.24,1/6304.62;0/54.71,1/65.78;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/1,1/1;0/0,1/0;0/1,1/3;0/8,1/9;0/3,1/2;0/5,1/5;0/82,1/113;0/87,1/95;0/112,1/156;0/781,1/780
7919.96;198;183;2;2;0/6793.29,1/6340.53;0/54.84,1/65.96;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/0,1/3;0/0,1/0;0/0,1/3;0/15,1/12;0/3,1/2;0/5,1/5;0/83,1/115;0/88,1/95;0/113,1/159;0/787,1/786
7979.96;199;185;2;2;0/6853.29,1/6374.84;0/54.98,1/66.09;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/3;0/0,1/0;0/1,1/4;0/17,1/11;0/3,1/2;0/5,1/5;0/83,1/116;0/89,1/96;0/113,1/161;0/793,1/792
8039.96;202;186;2;2;0/6903.33,1/6414.93;0/55.02,1/66.18;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/0,1/0;0/0,1/2;0/12,1/7;0/3,1/2;0/5,1/5;0/84,1/118;0/89,1/97;0/114,1/163;0/799,1/798
8099.96;203;187;2;2;0/6963.33,1/6455.02;0/55.11,1/66.31;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/1,1/0;0/0,1/0;0/1,1/0;0/12,1/6;0/3,1/2;0/5,1/5;0/84,1/119;0/90,1/97;0/114,1/165;0/805,1/804
8159.96;204;188;2;2;0/7023.33,1/6510.4;0/55.24,1/66.44;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/84,1/120;0/90,1/98;0/114,1/166;0/811,1/810
8219.96;205;191;2;2;0/7083.33,1/6564.93;0/55.51,1/66.76;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/1,1/0;0/13,1/13;0/3,1/2;0/5,1/5;0/84,1/121;0/92,1/99;0/114,1/167;0/817,1/816
8279.96;206;192;2;2;0/7133.33,1/6615.07;0/55.91,1/67.11;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/1,1/0;0/0,1/0;0/1,1/2;0/16,1/12;0/3,1/2;0/5,1/5;0/85,1/121;0/92,1/100;0/115,1/167;0/823,1/822
8339.96;208;192;2;2;0/7193.33,1/6655.07;0/56.22,1/67.47;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/1,1/1;0/0,1/0;0/1,1/2;0/12,1/9;0/3,1/2;0/5,1/5;0/85,1/123;0/92,1/100;0/115,1/169;0/829,1/828
8399.96;210;194;2;2;0/7253.33,1/6704.22;0/56.58,1/67.87;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/1,1/0;0/14,1/10;0/3,1/2;0/5,1/5;0/85,1/125;0/93,1/101;0/115,1/171;0/835,1/834
8459.96;211;194;2;2;0/7303.33,1/6755.07;0/56.89,1/68.22;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/1,1/0;0/0,1/0;0/1,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/86,1/125;0/93,1/101;0/116,1/171;0/841,1/840
8519.96;212;197;2;2;0/7363.33,1/6805.07;0/57.24,1/68.58;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/0,1/0;0/0,1/0;0/2,1/1;0/15,1/12;0/3,1/2;0/5,1/5;0/86,1/126;0/94,1/103;0/116,1/172;0/847,1/846
8579.96;215;197;2;2;0/7403.33,1/6855.07;0/57.64,1/68.98;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/0,1/1;0/0,1/0;0/0,1/1;0/20,1/12;0/3,1/2;0/5,1/5;0/88,1/127;0/94,1/103;0/118,1/173;0/853,1/852
8639.96;216;197;2;2;0/7463.33,1/6910.98;0/57.91,1/69.42;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/1,1/2;0/0,1/0;0/1,1/2;0/14,1/11;0/3,1/2;0/5,1/5;0/88,1/128;0/94,1/103;0/118,1/174;0/859,1/858
8699.96;217;200;2;2;0/7523.33,1/6952.4;0/58.22,1/69.82;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/2;0/0,1/0;0/1,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/88,1/129;0/96,1/104;0/118,1/176;0/865,1/864
8759.96;219;201;2;2;0/7573.33,1/6995.07;0/58.62,1/70.13;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/1,1/2;0/0,1/0;0/1,1/4;0/9,1/11;0/3,1/2;0/5,1/5;0/89,1/130;0/96,1/105;0/119,1/177;0/871,1/869
8819.96;221;203;2;2;0/7633.33,1/7025.07;0/59.07,1/70.53;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/3;0/0,1/0;0/1,1/5;0/11,1/12;0/3,1/2;0/5,1/5;0/89,1/132;0/97,1/106;0/119,1/181;0/877,1/875
8879.96;224;205;2;2;0/7683.33,1/7053.38;0/59.47,1/70.93;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/2;0/0,1/0;0/0,1/3;0/17,1/14;0/3,1/2;0/5,1/5;0/90,1/134;0/98,1/107;0/120,1/184;0/883,1/881
8939.96;225;206;2;2;0/7743.33,1/7085.07;0/59.82,1/71.29;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/0;0/0,1/0;0/2,1/1;0/15,1/14;0/3,1/2;0/5,1/5;0/90,1/135;0/99,1/107;0/120,1/186;0/889,1/887
8999.96;227;207;2;2;0/7783.33,1/7135.07;0/60.13,1/71.6;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/1,1/0;0/0,1/0;0/1,1/2;0/13,1/10;0/3,1/2;0/5,1/5;0/91,1/136;0/99,1/108;0/122,1/187;0/894,1/893
9059.96;229;208;2;2;0/7833.33,1/7175.07;0/60.58,1/72;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/1,1/1;0/0,1/0;0/1,1/1;0/19,1/11;0/3,1/2;0/5,1/5;0/92,1/137;0/100,1/108;0/123,1/189;0/900,1/899
9119.96;229;210;2;2;0/7893.33,1/7235.07;0/60.93,1/72.44;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/2;0/0,1/0;0/1,1/2;0/19,1/9;0/3,1/2;0/5,1/5;0/92,1/137;0/101,1/109;0/123,1/189;0/906,1/905
9179.96;231;211;2;2;0/7943.33,1/7277.69;0/61.24,1/72.84;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/0;0/0,1/0;0/1,1/0;0/17,1/8;0/3,1/2;0/5,1/5;0/93,1/138;0/102,1/109;0/124,1/191;0/912,1/911
9239.96;233;213;2;2;0/7993.33,1/7331.07;0/61.6,1/73.29;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/0;0/0,1/0;0/1,1/0;0/16,1/6;0/3,1/2;0/5,1/5;0/94,1/139;0/103,1/110;0/125,1/192;0/918,1/917
9299.96;234;213;2;2;0/8043.33,1/7385.07;0/61.91,1/73.78;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/1,1/2;0/0,1/0;0/1,1/4;0/13,1/9;0/3,1/2;0/5,1/5;0/95,1/139;0/103,1/110;0/126,1/192;0/924,1/923
9360;236;215;2;2;0/8103.38,1/7414.76;0/62.27,1/74.18;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/0,1/0;0/1,1/0;0/13,1/8;0/3,1/2;0/5,1/5;0/95,1/141;0/104,1/111;0/126,1/196;0/930,1/929
9420;237;216;2;2;0/8153.38,1/7465.11;0/62.62,1/74.58;0/9420,1/9420;0/9420,1/9420;0/0,1/1;0/0,1/0;0/1,1/3;0/11,1/6;0/3,1/2;0/5,1/5;0/96,1/141;0/105,1/111;0/127,1/196;0/936,1/935
9480;239;218;2;2;0/8203.38,1/7505.11;0/62.93,1/75.02;0/9480,1/9480;0/9480,1/9480;0/1,1/0;0/0,1/0;0/2,1/2;0/7,1/10;0/3,1/2;0/5,1/5;0/97,1/142;0/106,1/112;0/128,1/198;0/942,1/941
9540;241;218;2;2;0/8253.38,1/7545.11;0/63.29,1/75.47;0/9540,1/9540;0/9540,1/9540;0/1,1/1;0/0,1/0;0/1,1/1;0/8,1/13;0/3,1/2;0/5,1/5;0/98,1/143;0/106,1/112;0/129,1/200;0/948,1/947
9600;243;220;2;2;0/8306.22,1/7601.91;0/63.69,1/75.78;0/9600,1/9600;0/9600,1/9600;0/1,1/1;0/0,1/0;0/3,1/1;0/11,1/17;0/3,1/2;0/5,1/5;0/99,1/144;0/107,1/113;0/130,1/201;0/954,1/953
9660;245;221;2;2;0/8343.38,1/7651.24;0/64.04,1/76.13;0/9660,1/9660;0/9660,1/9660;0/1,1/1;0/0,1/0;0/1,1/2;0/8,1/13;0/3,1/2;0/5,1/5;0/100,1/145;0/107,1/114;0/132,1/202;0/960,1/959
9720;246;223;2;2;0/8403.38,1/7695.11;0/64.44,1/76.49;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/2,1/1;0/12,1/16;0/3,1/2;0/5,1/5;0/100,1/146;0/108,1/115;0/132,1/203;0/966,1/965
9780;248;224;2;2;0/8443.38,1/7745.11;0/64.84,1/76.8;0/9780,1/9780;0/9780,1/9780;0/0,1/1;0/0,1/0;0/1,1/1;0/9,1/12;0/3,1/2;0/5,1/5;0/101,1/147;0/109,1/115;0/134,1/204;0/972,1/971
9840;249;226;2;2;0/8493.38,1/7805.11;0/65.38,1/77.11;0/9840,1/9840;0/9840,1/9840;0/0,1/0;0/0,1/0;0/1,1/2;0/12,1/9;0/3,1/2;0/5,1/5;0/102,1/147;0/110,1/116;0/135,1/204;0/978,1/977
9900;251;227;2;2;0/8543.38,1/7848.09;0/65.73,1/77.51;0/9900,1/9900;0/9900,1/9900;0/1,1/0;0/0,1/0;0/1,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/103,1/148;0/110,1/117;0/136,1/206;0/984,1/983
9960;252;228;2;2;0/8593.38,1/7905.11;0/66.13,1/77.82;0/9960,1/9960;0/9960,1/9960;0/1,1/0;0/0,1/0;0/1,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/104,1/148;0/110,1/118;0/137,1/206;0/990,1/989
10020;253;231;2;2;0/8644.31,1/7965.11;0/66.58,1/78.22;0/10020,1/10020;0/10020,1/10020;0/0,1/1;0/0,1/0;0/0,1/1;0/6,1/5;0/3,1/2;0/5,1/5;0/105,1/148;0/111,1/120;0/138,1/206;0/996,1/995
10080;253;232;2;2;0/8703.38,1/8025.11;0/67.07,1/78.71;0/10080,1/10080;0/10080,1/10080;0/1,1/0;0/0,1/1;0/1,1/2;0/12,1/12;0/3,1/2;0/5,1/5;0/105,1/148;0/111,1/121;0/138,1/206;0/1002,1/1001
10140;255;233;2;2;0/8763.38,1/8065.11;0/67.47,1/79.11;0/10140,1/10140;0/10140,1/10140;0/0,1/1;0/0,1/0;0/1,1/1;0/14,1/16;0/3,1/2;0/5,1/5;0/105,1/150;0/112,1/121;0/138,1/208;0/1008,1/1007
10200;256;234;2;2;0/8813.38,1/8125.11;0/67.82,1/79.47;0/10200,1/10200;0/10200,1/10200;0/2,1/0;0/0,1/0;0/2,1/1;0/14,1/12;0/3,1/2;0/5,1/5;0/106,1/150;0/112,1/122;0/139,1/208;0/1014,1/1013
10260;257;236;2;2;0/8873.38,1/8175.11;0/68.13,1/79.82;0/10260,1/10260;0/10260,1/10260;0/0,1/2;0/0,1/0;0/2,1/2;0/9,1/8;0/3,1/2;0/5,1/5;0/106,1/151;0/114,1/122;0/139,1/209;0/1020,1/1019
10320;258;237;2;2;0/8913.38,1/8235.11;0/68.58,1/80.22;0/10320,1/10320;0/10320,1/10320;0/2,1/0;0/0,1/0;0/2,1/2;0/13,1/5;0/3,1/2;0/5,1/5;0/107,1/151;0/114,1/123;0/141,1/209;0/1026,1/1024
10380;260;238;2;2;0/8958.58,1/8275.11;0/68.93,1/80.67;0/10380,1/10380;0/10380,1/10380;0/1,1/1;0/0,1/0;0/2,1/2;0/16,1/12;0/3,1/2;0/5,1/5;0/108,1/152;0/115,1/123;0/143,1/211;0/1032,1/1030
10440;262;241;2;2;0/9003.38,1/8325.11;0/69.24,1/81.07;0/10440,1/10440;0/10440,1/10440;0/0,1/1;0/0,1/1;0/1,1/2;0/14,1/9;0/3,1/2;0/5,1/5;0/109,1/153;0/117,1/124;0/144,1/212;0/1038,1/1036
10500;265;242;2;2;0/9049.11,1/8375.11;0/69.6,1/81.42;0/10500,1/10500;0/10500,1/10500;0/1,1/1;0/0,1/0;0/1,1/2;0/14,1/6;0/3,1/2;0/5,1/5;0/111,1/154;0/117,1/125;0/146,1/213;0/1044,1/1042
10560;267;243;2;2;0/9103.38,1/8424.8;0/69.96,1/81.91;0/10560,1/10560;0/10560,1/10560;0/1,1/0;0/1,1/0;0/1,1/0;0/12,1/3;0/3,1/2;0/5,1/5;0/111,1/156;0/117,1/126;0/146,1/215;0/1050,1/1048
10620;267;246;2;2;0/9163.38,1/8475.11;0/70.27,1/82.36;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/0,1/0;0/1,1/1;0/11,1/12;0/3,1/2;0/5,1/5;0/111,1/156;0/119,1/127;0/146,1/215;0/1055,1/1054
10680;269;248;2;2;0/9213.38,1/8525.11;0/70.67,1/82.76;0/10680,1/10680;0/10680,1/10680;0/1,1/0;0/0,1/0;0/1,1/1;0/8,1/10;0/3,1/2;0/5,1/5;0/112,1/157;0/120,1/128;0/147,1/216;0/1061,1/1060
10740;270;249;2;2;0/9273.38,1/8575.11;0/71.11,1/83.16;0/10740,1/10740;0/10740,1/10740;0/0,1/1;0/0,1/0;0/1,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/112,1/158;0/121,1/128;0/147,1/217;0/1067,1/1066
10800;271;251;2;2;0/9323.38,1/8635.11;0/71.47,1/83.56;0/10800,1/10800;0/10800,1/10800;0/0,1/0;0/0,1/0;0/2,1/2;0/6,1/7;0/3,1/2;0/5,1/5;0/113,1/158;0/122,1/129;0/148,1/217;0/1073,1/1072
10860;273;252;2;2;0/9363.38,1/8675.11;0/71.96,1/84.04;0/10860,1/10860;0/10860,1/10860;0/1,1/0;0/0,1/2;0/1,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/114,1/159;0/122,1/130;0/150,1/219;0/1079,1/1078
10920;273;253;2;2;0/9423.38,1/8735.11;0/72.36,1/84.4;0/10920,1/10920;0/10920,1/10920;0/0,1/0;0/0,1/0;0/1,1/1;0/8,1/11;0/3,1/2;0/5,1/5;0/114,1/159;0/123,1/130;0/150,1/219;0/1085,1/1084
10980;275;255;2;2;0/9473.38,1/8785.11;0/72.76,1/84.8;0/10980,1/10980;0/10980,1/10980;0/0,1/1;0/0,1/0;0/1,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/115,1/160;0/124,1/131;0/151,1/220;0/1091,1/1090
11040;277;255;2;2;0/9523.38,1/8844.93;0/73.16,1/85.16;0/11040,1/11040;0/11040,1/11040;0/1,1/1;0/0,1/0;0/1,1/2;0/12,1/12;0/3,1/2;0/5,1/5;0/116,1/161;0/124,1/131;0/152,1/221;0/1097,1/1096
11100;278;257;2;2;0/9583.38,1/8884.22;0/73.51,1/85.51;0/11100,1/11100;0/11100,1/11100;0/1,1/1;0/0,1/0;0/1,1/3;0/11,1/8;0/3,1/2;0/5,1/5;0/116,1/162;0/124,1/133;0/152,1/223;0/1103,1/1102
11160;279;260;2;2;0/9643.38,1/8915.11;0/73.87,1/85.91;0/11160,1/11160;0/11160,1/11160;0/0,1/0;0/0,1/0;0/3,1/1;0/13,1/8;0/3,1/2;0/5,1/5;0/116,1/163;0/126,1/134;0/152,1/225;0/1109,1/1108
11220;283;260;2;2;0/9673.38,1/8955.11;0/74.27,1/86.36;0/11220,1/11220;0/11220,1/11220;0/1,1/1;0/0,1/0;0/1,1/1;0/13,1/11;0/3,1/2;0/5,1/5;0/118,1/165;0/126,1/134;0/155,1/227;0/1115,1/1114
11280;283;262;2;2;0/9733.38,1/9015.11;0/74.62,1/86.67;0/11280,1/11280;0/11280,1/11280;0/0,1/2;0/0,1/0;0/1,1/4;0/9,1/7;0/3,1/2;0/5,1/5;0/118,1/165;0/127,1/135;0/155,1/227;0/1121,1/1120
11340;286;264;2;2;0/9783.38,1/9055.11;0/75.02,1/87.07;0/11340,1/11340;0/11340,1/11340;0/1,1/0;0/3,1/0;0/1,1/3;0/9,1/7;0/3,1/2;0/5,1/5;0/119,1/167;0/128,1/136;0/156,1/229;0/1127,1/1126
11400;289;265;2;2;0/9839.02,1/9085.11;0/75.47,1/87.47;0/11400,1/11400;0/11400,1/11400;0/2,1/0;0/0,1/0;0/2,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/120,1/169;0/128,1/137;0/157,1/232;0/1133,1/1132
11460;290;268;2;2;0/9885.02,1/9145.11;0/75.82,1/87.91;0/11460,1/11460;0/11460,1/11460;0/1,1/0;0/0,1/0;0/2,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/121,1/169;0/129,1/139;0/158,1/232;0/1139,1/1138
11520;290;269;2;2;0/9933.38,1/9205.11;0/76.27,1/88.27;0/11520,1/11520;0/11520,1/11520;0/1,1/0;0/0,1/0;0/1,1/1;0/16,1/9;0/3,1/2;0/5,1/5;0/121,1/169;0/129,1/140;0/159,1/232;0/1145,1/1144
