decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
350,3481.55555555049,1,111,1,85,2,4,10.1805488926443,15.2708233389664,0.0854014598540146,0.0101805488926443,8,1,5,1,0,3,-36.7845524663995,0.0680358,0,6.91508981387157,3,0,12
351,3491.64444443934,1,110,1,85,2,4,10.250587694793,15.359506801463,0.0854591836734694,0.010250587694793,7,1,4,1,0,2,-34.8244695497078,0.0676125,0,6.95734533843403,2,0,9
352,3511.77777777258,1,113,1,86,2,5,10.4209751855133,15.5982749592079,0.0855323020928117,0.0104209751855133,7,1,3,1,0,2,-34.0563848129818,0.0776062,0,7.04727818300902,2,0,9
353,3518.08888888367,1,117,1,87,3,5,10.4537373201224,15.6308262786592,0.0856052344601963,0.0104537373201224,14,1,5,1,0,1,-43.0809697752337,0.0764868,0,7.07429637611733,1,0,18
354,3521.86666666143,1,113,1,86,1,5,10.4729447354309,15.6431326427955,0.0855692530819434,0.0104729447354309,5,1,2,1,0,1,-38.141921691955,0.0659952,0,7.09215195857015,1,0,5
355,3528.17777777251,1,117,1,89,2,6,10.5509020954794,15.743144136157,0.0856728853468574,0.0105509020954794,11,1,5,1,0,2,-55.0490993009973,0.0705933,0,7.1498233397733,2,0,15
356,3531.95555555027,1,113,1,89,1,7,10.5702847368726,15.7557074379799,0.0856832971800434,0.0105702847368726,4,1,1,1,0,1,-36.2214855731021,0.0645221,0,7.16783256835136,1,0,4
357,3538.26666666136,1,117,1,89,2,7,10.5958641163092,15.7775406120591,0.0858020231213873,0.0105958641163092,10,1,4,1,0,1,-45.8176051571086,0.0799708,0,7.19005065035266,1,0,13
358,3548.3555555502,1,117,1,89,2,7,10.670918607026,15.8729914279512,0.0858276235124414,0.010670918607026,9,1,3,1,0,1,-43.8416915441278,0.0765414,0,7.23555164806891,1,0,12
359,3562.13333332792,1,115,1,89,1,7,10.7452374100602,15.9672219457904,0.0858685868586859,0.0107452374100602,10,2,4,1,1,2,-21.9738624092667,0.0808967,0,7.27018190723224,1,1,3
360,3568.48888888345,1,114,1,88,2,6,10.7365465040979,15.9714465076487,0.08607367475292,0.0107365465040979,8,1,2,1,0,1,-41.8468161766254,0.0984915,0,7.28442744399842,1,0,11
361,3588.62222221669,1,114,1,89,2,6,10.8660538676697,16.1476961500973,0.0861295532029428,0.0108660538676697,16,2,8,1,1,3,-40.0964607221075,0.1299647,0,7.34606458659357,2,1,10
362,3592.31111110557,1,116,1,90,2,5,10.8327984526279,16.1154594264403,0.0862408302021829,0.0108327984526279,8,1,3,1,0,2,-36.2891513997979,0.0941347,0,7.34375366268164,2,0,13
363,3598.71111110554,1,115,1,89,3,5,10.8480897825447,16.1219303537511,0.0862962301232803,0.0108480897825447,32,2,18,1,2,2,-52.5757344678398,0.1405338,0,7.35902719799031,1,1,24
364,3608.79999999439,1,115,1,88,4,4,10.8693991981671,16.1707319359235,0.0861609522117605,0.0108693991981671,40,3,23,1,2,3,-61.7317049573458,0.1422187,0,7.38327536570177,1,2,32
365,3612.44444443881,1,113,1,87,2,3,10.8301794613943,16.1624696549249,0.0860822014464632,0.0108301794613943,7,1,2,1,0,1,-33.9884944050707,0.0905538,0,7.3917868212034,1,0,11
366,3618.88888888323,1,116,1,87,5,3,10.8618605619934,16.1934445573621,0.0861522198731501,0.0108618605619934,38,1,23,1,1,2,-88.2293229260072,0.0776049,0,7.41822599834463,2,0,44
367,3632.57777777206,1,113,1,88,2,3,10.9175595238095,16.2601950354609,0.0857542877143857,0.0109175595238095,6,1,1,1,0,1,-31.8698098215126,0.0875827,0,7.44033959202592,1,0,10
368,3642.66666666091,1,112,1,88,2,3,10.9272984005305,16.2584954989711,0.0858391608391608,0.0109272984005305,10,2,3,1,1,4,-26.0104786584296,0.0839758,0,7.44147505500757,3,1,9
369,3652.75555554975,1,112,1,87,3,2,10.9319026243957,16.2822598000818,0.0860383944153578,0.0109319026243957,8,1,2,1,0,2,-35.2208691683354,0.073589,0,7.45425725287287,2,0,14
370,3672.888888883,1,112,1,89,2,3,10.9789673301844,16.3361742804551,0.0860927152317881,0.0109789673301844,15,2,4,1,1,3,-49.294302203345,0.0646074,0,7.46026115696161,2,1,11
371,3679.19999999408,1,116,1,88,4,2,10.964188578069,16.3310436478145,0.0862158873631149,0.010964188578069,25,1,13,1,0,1,-74.3591418935399,0.095977,0,7.47010650373932,1,0,39
372,3689.28888888293,1,116,1,89,4,3,10.9520396763296,16.296897362682,0.0860159224645206,0.0109520396763296,28,2,14,1,1,3,-73.4068207565253,0.0935514,0,7.45638865635041,2,1,38
373,3693.02222221624,1,113,1,88,3,2,10.9125,16.2547388059701,0.085945573544609,0.0109125,28,3,10,1,1,5,-46.6178716273778,0.0655174,0,7.44916210670313,2,3,21
374,3699.37777777177,1,114,1,87,5,1,10.8682971893291,16.2377535388191,0.0860473088789853,0.0108682971893291,35,2,24,1,1,3,-73.5506975428058,0.1971274,0,7.45339506699891,2,1,40
375,3703.11111110509,1,112,1,86,4,0,10.8371084870419,16.2074263426383,0.0858749361049582,0.0108371084870419,25,2,9,1,0,2,-70.4424391209015,0.004542,0,7.45143612205883,2,0,37
376,3709.46666666062,1,113,1,86,6,0,10.8275273340286,16.2092568965043,0.0858500169664065,0.0108275273340286,32,2,22,1,0,2,-94.9951333502797,0.0099738,0,7.46420821664642,2,0,48
377,3713.19999999393,1,112,1,86,4,0,10.8058062429198,16.1927715970598,0.0857239284508944,0.0108058062429198,23,1,8,1,0,3,-57.1267067622548,0.0039721,0,7.46850281823573,3,0,35
378,3739.64444443826,1,113,1,87,5,1,10.8840208879066,16.2940195057189,0.0855605984199025,0.0108840208879066,27,1,20,1,0,3,-100.370738621755,0.1321431,0,7.48644139451952,3,0,41
379,3789.91111110471,1,110,1,88,4,2,10.9138909994553,16.370836499183,0.0853413654618474,0.0109138909994553,22,1,16,1,0,2,-82.6656237170912,0.1065138,0,7.42144587962961,2,0,34
380,3793.59999999359,1,116,1,89,3,3,10.8997472956077,16.3336389092538,0.0851950650216739,0.0108997472956077,21,1,9,1,0,2,-71.7925877768922,0.0789805,0,7.4164725273709,2,0,31
381,3799.99999999356,1,112,1,89,4,3,10.8932471908757,16.3080191863403,0.0850639641136401,0.0108932471908757,21,1,15,1,0,2,-80.0100131346879,0.1135541,0,7.41667893846859,2,0,32
382,3813.73333332683,1,115,1,89,3,3,10.8888888888889,16.2857142857143,0.0849337748344371,0.0108888888888889,25,2,12,1,1,5,-67.0030831493746,0.07752,0,7.39867549668875,3,2,29
383,3820.13333332681,1,111,1,88,4,2,10.8554749790243,16.2516558552253,0.0849134377576257,0.0108554749790243,20,1,14,1,0,2,-77.3722383516633,0.109483,0,7.39493335211311,2,0,30
384,3833.86666666008,1,113,1,88,4,2,10.8488372093023,16.2260869565218,0.0847986852917009,0.0108488372093023,29,3,14,1,1,3,-66.2361574019602,0.0865179,0,7.37549407114625,2,1,31
385,3840.26666666005,1,110,1,87,4,1,10.7958895311496,16.1938342967244,0.0848871442590775,0.0107958895311496,19,1,13,1,0,2,-74.7477882409254,0.1735424,0,7.37245614035085,2,0,28
386,3860.3999999933,1,110,1,87,4,1,10.8049054487179,16.1917891450528,0.0847872166965596,0.0108049054487179,18,1,12,1,0,1,-65.0370513253583,0.1760867,0,7.35412412739962,1,0,26
387,3874.08888888213,1,113,1,88,4,2,10.8041740642994,16.1752146192529,0.0847016745244676,0.0108041740642994,25,1,14,1,0,2,-81.4529373044279,0.0775185,0,7.33895004889179,2,0,36
388,3880.53333332654,1,110,1,88,4,2,10.7965738893028,16.1484572212494,0.084520725388601,0.0107965738893028,23,3,15,1,2,5,-67.2894536661547,0.1085132,0,7.33829631538547,3,2,25
389,3890.62222221539,1,110,1,86,6,0,10.7461975382128,16.1192963073191,0.0846910792063236,0.0107461975382128,21,2,15,1,0,3,-74.0482126513824,0.005967,0,7.32695286696325,3,0,27
390,3914.31111110418,1,113,1,86,4,0,10.7552182163188,16.1481481481482,0.0847266881028939,0.0107552182163188,24,1,13,1,0,2,-78.9289653578728,0.0050013,0,7.31354838709678,2,0,34
391,3940.88888888184,1,110,1,87,5,1,10.7727272727273,16.1590909090909,0.0845611787315823,0.0107727272727273,16,1,12,1,0,2,-70.2330462855531,0.1155489,0,7.2923076923077,2,0,21
392,3944.48888888182,1,113,1,87,4,1,10.7523629489603,16.1133144475921,0.0845047923322684,0.0107523629489603,23,2,12,1,0,3,-71.7096227970654,0.1577568,0,7.28297055057619,3,0,32
393,3964.62222221507,1,113,1,87,3,1,10.725724523959,16.0885867859384,0.0845137673086105,0.010725724523959,18,1,10,1,0,2,-68.9936106811517,0.1195232,0,7.25523531493275,2,0,26
394,3971.06666665949,1,111,1,88,4,2,10.7299994778613,16.079886541471,0.0844310426916362,0.0107299994778613,14,1,11,1,0,2,-66.7101358125496,0.0650045,0,7.26254417585523,2,0,19
395,3981.15555554833,1,111,1,89,4,3,10.7345997498436,16.0717462546816,0.0844022169437846,0.0107345997498436,13,1,10,1,0,2,-64.4302018902168,0.0645954,0,7.26083967851098,2,0,17
396,3994.79999999272,1,113,1,89,3,3,10.7303370786517,16.0504201680672,0.0843868520859671,0.0107303370786517,17,2,10,0,0,2,-63.0970595624151,0.0975109,0,7.24399494310999,2,0,24
397,4004.88888888156,1,114,1,89,3,3,10.6902985074627,16.0504201680672,0.0844759653270292,0.0106902985074627,15,1,10,1,0,1,-58.8230327117602,0.101486,0,7.22572509457756,1,0,22
398,4011.33333332598,1,112,1,89,4,3,10.6703910614525,16.0055865921788,0.0844339622641509,0.0106703910614525,12,1,9,1,0,2,-47.4190165489618,0.1325513,0,7.21662468513855,2,0,15
399,4031.46666665923,1,112,1,89,3,3,10.6642374019,15.9815034045187,0.0844318895166353,0.0106642374019,10,1,8,1,0,3,-65.7958101659259,0.0735473,0,7.18967383737119,3,0,12
400,4041.55555554807,1,112,1,89,3,3,10.6619219333356,15.9632664501886,0.0844562832967722,0.0106619219333356,8,1,7,1,0,2,-55.4059050495436,0.0781546,0,7.18346990258487,2,0,9
401,4045.11111110361,1,113,1,90,3,4,10.6428559670782,15.9200615574023,0.0845070422535211,0.0106428559670782,20,2,12,1,1,4,-58.5863265554401,0.1055879,0,7.17495907892912,3,1,21
402,4051.64444443692,1,110,1,89,3,3,10.6148908364083,15.8930133517495,0.0845553822152886,0.0106148908364083,7,1,6,1,0,1,-45.7966494882725,0.0854875,0,7.17365440565251,1,0,7
403,4065.24444443686,1,113,1,89,4,3,10.6071168477025,15.8668442101996,0.0846189808321646,0.0106071168477025,18,2,11,1,0,4,-64.910882909418,0.0815495,0,7.15486266869871,4,0,28
404,4071.77777777016,1,110,1,89,3,3,10.5743046777665,15.8324067290734,0.0846930846930847,0.0105743046777665,6,1,5,1,0,1,-43.4088387437122,0.0885075,0,7.15011916796864,1,0,6
405,4075.3333333257,1,113,1,89,4,3,10.5605692918193,15.7974543378995,0.0847694457382394,0.0105605692918193,16,1,11,1,0,1,-60.3332719515029,0.0775149,0,7.14506918628664,1,0,24
406,4101.91111110343,1,110,1,89,3,3,10.5703839122486,15.7978142076503,0.0847142635899024,0.0105703839122486,5,1,4,1,0,1,-41.096207905732,0.0934014,0,7.12068965517242,1,0,5
407,4115.46666665906,1,112,1,88,3,3,10.5702986730649,15.7834432502441,0.0848034664190653,0.0105702986730649,11,1,7,1,0,2,-57.5845884233966,0.0646134,0,7.10739100961911,2,0,17
408,4121.95555554799,1,110,1,88,3,3,10.5628394991455,15.7581491441056,0.0848138421133941,0.0105628394991455,4,1,3,1,0,1,-38.7988111150893,0.1335107,0,7.10661628067509,1,0,4
409,4131.99999999249,1,111,1,89,3,4,10.5552803030304,15.732802619693,0.084915856106222,0.0105552803030304,3,1,2,1,0,1,-29.4272239331738,0.0746436,0,7.09707110839452,1,0,3
410,4135.51111110362,1,113,1,89,3,4,10.5400396515315,15.6961131026861,0.0850308641975309,0.0105400396515315,11,1,7,1,0,1,-50.3079440737508,0.0670072,0,7.09104010744059,1,0,16
411,4142.044444437,1,111,1,89,3,4,10.5217391304348,15.6549865229111,0.0850408257587429,0.0105217391304348,2,1,1,1,0,1,-27.0820247765465,0.0705431,0,7.0829268292683,1,0,2
412,4152.0888888815,1,111,1,89,3,4,10.502712477396,15.6129032258065,0.085168643154166,0.010502712477396,8,1,4,1,1,1,-12.3111267333077,0.1721003,0,7.06569343065694,0,1,1
413,4155.55555554819,1,113,1,88,3,3,10.4837545126354,15.5710455764075,0.0852176588217197,0.0104837545126354,10,1,6,1,0,1,-47.7976413686979,0.0686352,0,7.05710814094776,1,0,15
414,4162.133333326,1,111,1,88,3,3,10.490196752308,15.5670032019544,0.0852403624635233,0.010490196752308,7,1,3,1,0,2,-34.0971833794603,0.0910046,0,7.0656058222463,2,0,12
415,4165.59999999269,1,113,1,88,3,3,10.4802158273381,15.5386666666667,0.0853022399509052,0.0104802158273381,9,1,5,1,0,3,-38.5041425134823,0.0740683,0,7.06303030303031,3,0,14
416,4175.6444444372,1,113,1,88,2,4,10.5030395693421,15.5590240428817,0.0853378274858281,0.0105030395693421,7,1,4,1,0,2,-49.592217098428,0.1076055,0,7.07399400256776,2,0,10
417,4185.6888888817,1,113,1,89,2,5,10.5071684587814,15.551724137931,0.0853994490358127,0.0105071684587814,6,1,3,1,0,1,-40.2845254546324,0.1220728,0,7.0723763570567,1,0,8
418,4192.17777777063,1,112,1,89,3,5,10.5015061548953,15.5300051338266,0.085474006116208,0.0105015061548953,6,1,2,1,0,2,-31.8679550613897,0.1225396,0,7.07270113323671,2,0,10
419,4202.22222221513,1,112,1,89,2,5,10.5147693452382,15.5363346525947,0.0855484265200122,0.0105147693452382,4,1,1,1,0,1,-28.7601846852961,0.086581,0,7.07724859775649,1,0,7
420,4205.73333332626,1,113,1,89,2,5,10.5054144385028,15.5093092105266,0.0856488549618321,0.0105054144385028,5,1,2,1,0,2,-30.9631959232661,0.0835084,0,7.07507503001212,2,0,7
421,4212.26666665963,1,113,1,90,2,6,10.4946619217082,15.4803149606299,0.0857360793287567,0.0104946619217082,9,2,4,1,1,3,-26.7092430476008,0.087518,0,7.07194244604317,2,1,6
422,4222.31111110414,1,113,1,89,2,5,10.48619329935,15.482233038831,0.0859232175502742,0.01048619329935,6,1,3,0,0,3,-40.2367915197036,0.086518,0,7.0744174890352,3,0,9
423,4232.35555554864,1,114,1,89,2,5,10.51801375915,15.5567480992664,0.0859969558599696,0.01051801375915,5,1,3,1,0,2,-32.38953250509,0.11651,0,7.09150092353194,2,0,6
424,4235.77777777088,1,113,1,89,2,6,10.5037080661345,15.5224510846791,0.0860836501901141,0.0105037080661345,5,1,1,1,0,1,-29.6534529823365,0.11455,0,7.08593416618845,1,0,6
425,4245.82222221539,1,113,1,89,1,6,10.5227390138156,15.5374818250871,0.0861702127659574,0.0105227390138156,12,2,5,1,1,3,-24.943064009301,0.1165854,0,7.09440311632991,1,2,3
426,4252.3999999932,1,112,1,88,2,5,10.5155871113498,15.5412183541768,0.0863167475728155,0.0105155871113498,4,1,2,1,0,1,-30.1318023091005,0.1235244,0,7.1061390336794,1,0,4
427,4255.86666665989,1,112,1,90,2,6,10.5,15.5051813471503,0.0864160097028502,0.0105,10,1,4,1,0,1,-38.201681969289,0.090399,0,7.09964412811389,1,0,12
428,4272.44444443777,1,111,1,85,2,6,10.5966532210115,15.6348552692444,0.0864365728125946,0.0105966532210115,3,1,1,1,0,1,-28.0739819188925,0.1015101,0,7.15211464444158,1,0,3
429,4282.48888888227,1,111,1,85,2,6,10.6449894781147,15.6931288182516,0.0865486457860493,0.0106449894781147,10,2,3,1,1,3,-22.9216095512719,0.1715246,0,7.1803466762755,1,2,2
430,4285.91111110451,1,111,1,84,2,5,10.6396268873407,15.6996036846621,0.0867200483456716,0.0106396268873407,18,2,7,1,1,3,-38.7489618078956,0.0915061,0,7.19334020416202,2,1,11
431,4315.95555554914,1,111,1,84,3,4,10.7943384961206,15.9424076250397,0.0867861985836975,0.0107943384961206,16,2,6,1,0,3,-57.5965668632698,0.0924905,0,7.27197540791285,3,0,20
432,4332.53333332701,1,111,1,84,3,4,10.7956174975437,15.9587389094124,0.0868781001052157,0.0107956174975437,6,1,2,1,0,1,-32.8411306292247,0.1211232,0,7.27257216034996,1,0,8
433,4335.9999999937,1,111,1,84,3,4,10.7872231217617,15.9331688456634,0.0869499924913651,0.0107872231217617,23,2,11,1,1,2,-47.0800070086082,0.117578,0,7.27101535215371,1,1,18
434,4346.0444444382,1,111,1,83,4,4,10.8280908754066,16.0079409633873,0.0869500149655792,0.0108280908754066,22,2,10,1,0,2,-69.0428485262681,0.087556,0,7.3067605094207,2,0,26
435,4352.57777777157,1,111,1,86,2,4,10.828131577833,16.022336827098,0.0869630071599045,0.010828131577833,9,1,5,1,1,1,-30.9678739768139,0.1225236,0,7.32343469823273,1,0,7
436,4372.62222221614,1,111,1,87,2,5,10.9631289108747,16.2087779340527,0.0869953820944436,0.0109631289108747,15,2,7,1,1,2,-25.6229863541168,0.1760369,0,7.39314928862681,1,1,8
437,4382.66666666064,1,109,1,86,3,4,11.014816131547,16.2997026593095,0.0870986920332937,0.011014816131547,13,2,6,1,0,4,-56.0249449562117,0.0705124,0,7.43626987682783,4,0,19
438,4386.08888888288,1,109,1,86,3,4,10.9940896724956,16.2834376005728,0.0872274143302181,0.0109940896724956,27,2,15,1,1,3,-69.6033586187851,0.1154909,0,7.43903881176917,2,1,22
439,4392.71111110515,1,109,1,85,2,3,11.0173504525006,16.3322531833552,0.0871749408983452,0.0110173504525006,22,2,11,0,1,3,-46.4094222271394,0.1215059,0,7.4715365137648,2,1,15
440,4396.13333332739,1,110,1,86,4,3,10.9982052690713,16.3591394957041,0.0871870397643593,0.0109982052690713,25,2,13,1,0,3,-77.5589260813414,0.109569,0,7.47524399459269,3,0,33
441,4412.75555554971,1,110,1,86,3,3,11.1190744572786,16.5532085905351,0.0871606749816581,0.0111190744572786,19,1,11,0,0,2,-59.5704175541875,0.0856093,0,7.55689957393994,2,0,22
442,4422.79999999421,1,111,1,87,3,3,11.1609775910366,16.6435630743528,0.0870646766169154,0.0111609775910366,19,1,11,1,0,2,-59.8086112732494,0.0875205,0,7.58080098934563,2,0,23
443,4432.84444443872,1,111,1,87,3,3,11.1625270320657,16.6321652777779,0.0869692105647162,0.0111625270320657,18,1,10,1,0,2,-57.3389287076829,0.0820145,0,7.57729625411296,2,0,21
444,4446.17777777213,1,111,1,88,3,4,11.1935106667599,16.6646530375454,0.0868869160238684,0.0111935106667599,25,2,13,1,1,4,-80.4259933080961,0.1264895,0,7.58515989563642,4,0,25
445,4476.22222221675,1,113,1,89,3,4,11.2733514190318,16.797854477612,0.0868619489559165,0.0112733514190318,19,1,10,1,0,1,-66.4533909393612,0.1096005,0,7.6130073280722,1,0,21
446,4502.88888888357,1,113,1,89,2,4,11.3184597736627,16.8513048739395,0.0867678958785249,0.0113184597736627,16,1,9,1,0,1,-62.2227990774269,0.0906104,0,7.61331374910046,1,0,18
447,4506.26666666137,1,113,1,89,2,5,11.3101143990983,16.8251949352923,0.0867118741884288,0.0113101143990983,13,1,6,1,0,1,-54.8218412918017,0.1115502,0,7.61184630891161,1,0,15
448,4512.93333332808,1,113,1,91,2,6,11.3190022663972,16.8247885540028,0.0866935483870968,0.0113190022663972,16,1,8,1,0,1,-60.7065491961588,0.0955131,0,7.62196796909521,1,0,18
449,4516.31111110588,1,110,1,90,2,6,11.3097523250518,16.7974892906557,0.0866379310344828,0.0113097523250518,16,1,7,1,1,1,-53.1680194599404,0.12703,0,7.61986665028629,1,0,14
450,4532.97777777264,1,110,1,90,2,6,11.3672395513962,16.869318646298,0.0865825688073394,0.0113672395513962,15,1,7,1,0,1,-58.4359974462455,0.088555,0,7.64567114592794,1,0,17
451,4536.35555555044,1,110,1,90,2,6,11.3671763085402,16.8557393790853,0.0865398369331998,0.0113671763085402,13,1,6,1,0,1,-54.9820788208218,0.0945837,0,7.64976826103093,1,0,15
452,4553.0222222172,1,110,1,91,2,6,11.4041995235404,16.897175822165,0.086521987435751,0.0114041995235404,22,1,12,1,1,1,-58.7773247406975,0.0855809,0,7.66180145373116,1,0,16
453,4566.39999999506,1,110,1,92,2,6,11.4252485406879,16.9149411321892,0.0863933959578708,0.0114252485406879,21,1,12,1,1,1,-57.8307891203585,0.1015111,0,7.66312250187576,1,0,15
454,4573.06666666177,1,110,1,92,2,6,11.4209192188008,16.8951797689316,0.086277848729956,0.0114209192188008,22,1,11,0,1,3,-57.1755874304017,0.0945615,0,7.66436963027691,3,0,15
455,4576.44444443956,1,111,1,92,2,6,11.4051176855907,16.8995539428825,0.0861507992643938,0.0114051176855907,22,2,13,1,1,3,-70.5240272172282,0.0776068,0,7.65790151105261,2,1,15
456,4583.11111110627,1,111,1,91,2,5,11.3836402073105,16.8820489482202,0.0861655619799746,0.0113836402073105,12,1,5,1,0,1,-44.8853330499737,0.1016131,0,7.66013674743033,1,0,12
457,4586.48888888407,1,111,1,91,3,5,11.3742606776507,16.8548366458166,0.0861607771364212,0.0113742606776507,28,2,17,1,1,2,-67.3421133278532,0.1345912,0,7.65791808000246,1,1,29
458,4593.15555555077,1,110,1,90,2,4,11.3577908407649,16.8446463193953,0.0861029308652363,0.0113577908407649,11,1,4,1,0,1,-42.3443059989076,0.0866207,0,7.66338854530729,1,0,11
459,4596.53333332857,1,114,1,91,4,4,11.3467525845629,16.8150670831474,0.0861103332399888,0.0113467525845629,40,1,25,1,1,5,-75.0752113539036,0.1045462,0,7.65999213996288,5,0,39
460,4603.19999999528,1,113,1,90,2,4,11.3541208275715,16.812832763904,0.0857699805068226,0.0113541208275715,11,1,3,1,0,1,-40.8008076096813,0.0965806,0,7.66901143616673,1,0,11
461,4606.57777777308,1,114,1,90,4,4,11.3579257395904,16.8053721374755,0.085777839566245,0.0113579257395904,40,1,25,1,1,4,-74.8014888853908,0.1070787,0,7.67561903759834,4,0,36
462,4613.24444443978,1,114,1,92,2,4,11.3587648390368,16.7935805514945,0.0854417254251348,0.0113587648390368,10,1,2,1,0,1,-38.3331888526669,0.0840353,0,7.68021517562879,1,0,10
463,4643.2888888844,1,114,1,91,1,5,11.4440634598318,16.9066235838565,0.0854618252105481,0.0114440634598318,6,1,1,1,0,2,-48.6634567992421,0.1015485,0,7.69986443656072,2,0,8
464,4646.62222221776,1,114,1,92,3,6,11.4394758064517,16.8868452380954,0.0855290384880673,0.0114394758064517,40,1,25,1,1,3,-98.2846264682004,0.1194903,0,7.7008414766559,3,0,32
465,4653.33333332891,1,114,1,92,1,6,11.4501476113797,16.8896476642917,0.0851968719989025,0.0114501476113797,14,2,3,1,1,3,-43.1204689923565,0.0835199,0,7.71208423716573,2,1,7
466,4663.37777777341,1,114,1,92,2,5,11.4486958266454,16.901747630332,0.0853074079145557,0.0114486958266454,12,1,2,1,0,1,-48.2661770756517,0.0935464,0,7.71919642857155,1,0,14
467,4666.66666666232,1,114,1,92,3,5,11.440162154509,16.8762675754459,0.0853041695146958,0.011440162154509,37,1,24,1,1,2,-89.0175880677549,0.1215786,0,7.71747155071743,2,0,29
468,4673.42222221792,1,114,1,92,2,5,11.4488257716051,16.8762172340877,0.0850108813928183,0.0114488257716051,17,2,5,1,1,2,-43.1345363817815,0.1510983,0,7.72733920869676,1,1,13
469,4683.46666666242,1,114,1,91,3,4,11.4625978535354,16.9107031862746,0.0850861718007871,0.0114625978535354,22,3,8,1,1,6,-52.2255394312524,0.1571099,0,7.74466471354171,5,1,27
470,4693.51111110692,1,114,1,90,4,3,11.4360082120812,16.9124065108243,0.0852388039507509,0.0114360082120812,19,1,7,1,0,4,-54.589968488661,0.1214949,0,7.74697330495824,4,0,29
471,4696.71111110694,1,114,1,90,3,3,11.4344341787973,16.8972551916185,0.0851551956815115,0.0114344341787973,37,1,23,1,1,2,-87.563108954919,0.1176184,0,7.74986892247165,2,0,27
472,4713.55555555149,1,114,1,90,4,3,11.4841772151899,16.9579439252337,0.0848663891499933,0.0114841772151899,18,1,6,1,0,3,-52.2409221081828,0.1451246,0,7.7708779443255,3,0,25
473,4716.75555555151,1,114,1,90,3,3,11.4722485518695,16.9275835275836,0.0847957133288681,0.0114722485518695,35,1,22,1,1,3,-91.9528015850111,0.0655255,0,7.76677361853838,3,0,26
474,4736.79999999607,1,114,1,91,3,3,11.5084011895375,16.9682008236436,0.0845333333333333,0.0115084011895375,35,1,22,1,1,1,-76.4570555948669,0.0973392,0,7.77031560614139,1,0,25
475,4743.59999999611,1,114,1,91,4,3,11.505547760523,16.9513290671279,0.0842733908427339,0.011505547760523,18,1,5,1,0,2,-50.6774677380825,0.1345276,0,7.77236471056608,2,0,23
476,4763.64444444067,1,114,1,92,3,4,11.5578885625341,17.0157803837307,0.0842049516748312,0.0115578885625341,29,2,14,1,1,2,-56.0584909224288,0.1045825,0,7.78688254848695,1,1,16
477,4766.84444444069,1,111,1,91,3,3,11.5260410680077,16.9829427283809,0.0841466631495648,0.0115260410680077,19,1,12,1,0,1,-69.479552803792,0.1055285,0,7.78160232951208,1,0,24
478,4776.88888888519,1,111,1,91,3,3,11.5256490175622,16.9697919866873,0.0840678858044994,0.0115256490175622,18,1,11,1,0,1,-67.0221147545032,0.1055789,0,7.77707468027696,1,0,23
479,4783.68888888523,1,114,1,91,4,3,11.5500241488236,16.9931389775795,0.0840005250032813,0.0115500241488236,25,1,12,0,0,3,-75.3913135556581,0.1205254,0,7.79748465743365,3,0,32
480,4786.9333333297,1,112,1,91,3,3,11.5446632805129,17.0117911788707,0.0838566195709053,0.0115446632805129,17,1,10,1,0,3,-56.919593147792,0.1036624,0,7.79781787440332,3,0,22
481,4796.9777777742,1,112,1,91,2,3,11.5687315511904,17.0346918712483,0.0838010703563503,0.0115687315511904,14,1,9,1,0,2,-68.2695136232382,0.0756116,0,7.80980615758595,2,0,17
482,4807.02222221871,1,112,1,92,2,4,11.5940189157211,17.0593916769077,0.0837785016286645,0.0115940189157211,13,1,8,1,0,2,-65.9822592751147,0.0785145,0,7.82261716978874,2,0,15
483,4823.73333332992,1,115,1,92,3,4,11.6295013383273,17.0990841595497,0.0837669094693028,0.0116295013383273,23,1,12,1,0,2,-65.9392387705419,0.1587512,0,7.83409922791083,2,0,28
484,4833.77777777442,1,115,1,93,3,5,11.637031061585,17.0976880062011,0.0836467384256257,0.011637031061585,22,1,11,1,0,2,-63.5010450517308,0.1860046,0,7.83495306338445,2,0,26
485,4857.06666666345,1,111,1,93,2,5,11.679663020057,17.1478688885383,0.0835380835380835,0.011679663020057,25,2,11,1,1,3,-57.1432139221185,0.1114845,0,7.83495567077553,2,1,13
486,4887.11111110807,1,112,1,93,3,4,11.732214988426,17.2391730442177,0.0835266821345708,0.011732214988426,31,2,14,1,1,3,-83.7222302457633,0.1045813,0,7.84569175696597,3,0,32
487,4907.15555555263,1,112,1,93,3,4,11.7211346153847,17.2369626696833,0.0834510206701759,0.0117211346153847,37,2,18,1,2,2,-70.3911129936662,0.12004,0,7.83015159301134,1,1,29
488,4923.8222222194,1,115,1,93,3,3,11.7109186832538,17.2359344954436,0.0833120368004089,0.0117109186832538,28,3,12,1,1,5,-70.791048600019,0.1634917,0,7.82327764496056,4,1,27
489,4927.19999999719,1,112,1,92,4,2,11.6669847328245,17.2114301801804,0.083396995161701,0.0116669847328245,26,1,12,1,0,1,-76.8258416291217,0.1135808,0,7.82177584442178,1,0,37
490,4953.86666666402,1,115,1,92,3,2,11.6966593328911,17.2427157806215,0.083248730964467,0.0116966593328911,25,1,11,1,0,2,-82.3139882065855,0.0700028,0,7.81365429977246,2,0,30
